   1.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -6.0963319058294316e-13  -1.1234568012806100e-12
   2.0000000000000000e+00   6.2500000000000000e-02   0.0000000000000000e+00  -5.6856366063395985e-05  -1.7559307645437439e-04
   3.0000000000000000e+00   1.2500000000000000e-01   0.0000000000000000e+00  -7.0569756032486447e-05  -2.4914296415716594e-04
   4.0000000000000000e+00   1.8750000000000000e-01   0.0000000000000000e+00  -7.6380625980280453e-05  -2.9441967675983597e-04
   5.0000000000000000e+00   2.5000000000000000e-01   0.0000000000000000e+00  -8.0625163617796525e-05  -3.2670339079467951e-04
   6.0000000000000000e+00   3.1250000000000000e-01   0.0000000000000000e+00  -8.4724609202484164e-05  -3.5173482880009244e-04
   7.0000000000000000e+00   3.7500000000000000e-01   0.0000000000000000e+00  -8.8965254033613318e-05  -3.7227244541920747e-04
   8.0000000000000000e+00   4.3750000000000000e-01   0.0000000000000000e+00  -9.3360224343598387e-05  -3.8981334259267155e-04
   9.0000000000000000e+00   5.0000000000000000e-01   0.0000000000000000e+00  -9.7869781674291898e-05  -4.0524123871998267e-04
   1.0000000000000000e+01   5.6250000000000000e-01   0.0000000000000000e+00  -1.0245501294709501e-04  -4.1911434533547284e-04
   1.1000000000000000e+01   6.2500000000000000e-01   0.0000000000000000e+00  -1.0708728423680435e-04  -4.3180581939768816e-04
   1.2000000000000000e+01   6.8750000000000000e-01   0.0000000000000000e+00  -1.1174709739994665e-04  -4.4357714544931471e-04
   1.3000000000000000e+01   7.5000000000000000e-01   0.0000000000000000e+00  -1.1642136232945606e-04  -4.5461878481428588e-04
   1.4000000000000000e+01   8.1250000000000000e-01   0.0000000000000000e+00  -1.2110116006344207e-04  -4.6507391731478629e-04
   1.5000000000000000e+01   8.7500000000000000e-01   0.0000000000000000e+00  -1.2578022747590810e-04  -4.7505299250757196e-04
   1.6000000000000000e+01   9.3750000000000000e-01   0.0000000000000000e+00  -1.3045399572121603e-04  -4.8464304144450580e-04
   1.7000000000000000e+01   1.0000000000000000e+00   0.0000000000000000e+00  -1.3511899263661114e-04  -4.9391386588833533e-04
   1.8000000000000000e+01   1.0625000000000000e+00   0.0000000000000000e+00  -1.3977247126851865e-04  -5.0292228948345744e-04
   1.9000000000000000e+01   1.1250000000000000e+00   0.0000000000000000e+00  -1.4441217633469097e-04  -5.1171516144138168e-04
   2.0000000000000000e+01   1.1875000000000000e+00   0.0000000000000000e+00  -1.4903619486042813e-04  -5.2033153100788866e-04
   2.1000000000000000e+01   1.2500000000000000e+00   0.0000000000000000e+00  -1.5364285873324131e-04  -5.2880425502395423e-04
   2.2000000000000000e+01   1.3125000000000000e+00   0.0000000000000000e+00  -1.5823067981030197e-04  -5.3716120829758456e-04
   2.3000000000000000e+01   1.3750000000000000e+00   0.0000000000000000e+00  -1.6279830583355008e-04  -5.4542620967243133e-04
   2.4000000000000000e+01   1.4375000000000000e+00   0.0000000000000000e+00  -1.6734448991734119e-04  -5.5361974073227238e-04
   2.5000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00  -1.7186806906859369e-04  -5.6175951072143931e-04
   2.6000000000000000e+01   1.5625000000000000e+00   0.0000000000000000e+00  -1.7636794883390785e-04  -5.6986090571247263e-04
   2.7000000000000000e+01   1.6250000000000000e+00   0.0000000000000000e+00  -1.8084309217704717e-04  -5.7793734947822820e-04
   2.8000000000000000e+01   1.6875000000000000e+00   0.0000000000000000e+00  -1.8529251132483256e-04  -5.8600059619589456e-04
   2.9000000000000000e+01   1.7500000000000000e+00   0.0000000000000000e+00  -1.8971526172645471e-04  -5.9406096994170073e-04
   3.0000000000000000e+01   1.8125000000000000e+00   0.0000000000000000e+00  -1.9411043753707850e-04  -6.0212756223352194e-04
   3.1000000000000000e+01   1.8750000000000000e+00   0.0000000000000000e+00  -1.9847716821344143e-04  -6.1020839619028739e-04
   3.2000000000000000e+01   1.9375000000000000e+00   0.0000000000000000e+00  -2.0281461592874277e-04  -6.1831056389952306e-04
   3.3000000000000000e+01   2.0000000000000000e+00   0.0000000000000000e+00  -2.0712197359628139e-04  -6.2644034211246881e-04
   3.4000000000000000e+01   2.0625000000000000e+00   0.0000000000000000e+00  -2.1139846334857070e-04  -6.3460329027875152e-04
   3.5000000000000000e+01   2.1250000000000000e+00   0.0000000000000000e+00  -2.1564333535912248e-04  -6.4280433409095972e-04
   3.6000000000000000e+01   2.1875000000000000e+00   0.0000000000000000e+00  -2.1985586692304228e-04  -6.5104783706389170e-04
   3.7000000000000000e+01   2.2500000000000000e+00   0.0000000000000000e+00  -2.2403536173352912e-04  -6.5933766217372695e-04
   3.8000000000000000e+01   2.3125000000000000e+00   0.0000000000000000e+00  -2.2818114930670845e-04  -6.6767722519272285e-04
   3.9000000000000000e+01   2.3750000000000000e+00   0.0000000000000000e+00  -2.3229258451856096e-04  -6.7606954104881096e-04
   4.0000000000000000e+01   2.4375000000000000e+00   0.0000000000000000e+00  -2.3636904722617276e-04  -6.8451726429703016e-04
   4.1000000000000000e+01   2.5000000000000000e+00   0.0000000000000000e+00  -2.4040994195190360e-04  -6.9302272459655675e-04
   4.2000000000000000e+01   2.5625000000000000e+00   0.0000000000000000e+00  -2.4441469761391025e-04  -7.0158795793216560e-04
   4.3000000000000000e+01   2.6250000000000000e+00   0.0000000000000000e+00  -2.4838276729017650e-04  -7.1021473419395262e-04
   4.4000000000000000e+01   2.6875000000000000e+00   0.0000000000000000e+00  -2.5231362800605790e-04  -7.1890458162777548e-04
   4.5000000000000000e+01   2.7500000000000000e+00   0.0000000000000000e+00  -2.5620678053757645e-04  -7.2765880858613203e-04
   4.6000000000000000e+01   2.8125000000000000e+00   0.0000000000000000e+00  -2.6006174922444574e-04  -7.3647852294140312e-04
   4.7000000000000000e+01   2.8750000000000000e+00   0.0000000000000000e+00  -2.6387808178817763e-04  -7.4536464946754202e-04
   4.8000000000000000e+01   2.9375000000000000e+00   0.0000000000000000e+00  -2.6765534915171085e-04  -7.5431794545006850e-04
   4.9000000000000000e+01   3.0000000000000000e+00   0.0000000000000000e+00  -2.7139314525787315e-04  -7.6333901474580877e-04
   5.0000000000000000e+01   3.0625000000000000e+00   0.0000000000000000e+00  -2.7509108688468216e-04  -7.7242832048178187e-04
   5.1000000000000000e+01   3.1250000000000000e+00   0.0000000000000000e+00  -2.7874881345605658e-04  -7.8158619655577472e-04
   5.2000000000000000e+01   3.1875000000000000e+00   0.0000000000000000e+00  -2.8236598684695829e-04  -7.9081285807855559e-04
   5.3000000000000000e+01   3.2500000000000000e+00   0.0000000000000000e+00  -2.8594229118235939e-04  -8.0010841087862442e-04
   5.4000000000000000e+01   3.3125000000000000e+00   0.0000000000000000e+00  -2.8947743262973001e-04  -8.0947286017425950e-04
   5.5000000000000000e+01   3.3750000000000000e+00   0.0000000000000000e+00  -2.9297113918498379e-04  -8.1890611850389658e-04
   5.6000000000000000e+01   3.4375000000000000e+00   0.0000000000000000e+00  -2.9642316045202811e-04  -8.2840801299420021e-04
   5.7000000000000000e+01   3.5000000000000000e+00   0.0000000000000000e+00  -2.9983326741622442e-04  -8.3797829203518842e-04
   5.8000000000000000e+01   3.5625000000000000e+00   0.0000000000000000e+00  -3.0320125221220496e-04  -8.4761663142322039e-04
   5.9000000000000000e+01   3.6250000000000000e+00   0.0000000000000000e+00  -3.0652692788659975e-04  -8.5732264002528103e-04
   6.0000000000000000e+01   3.6875000000000000e+00   0.0000000000000000e+00  -3.0981012815632349e-04  -8.6709586501166659e-04
   6.1000000000000000e+01   3.7500000000000000e+00   0.0000000000000000e+00  -3.1305070716314341e-04  -8.7693579669869336e-04
   6.2000000000000000e+01   3.8125000000000000e+00   0.0000000000000000e+00  -3.1624853922530849e-04  -8.8684187303830081e-04
   6.3000000000000000e+01   3.8750000000000000e+00   0.0000000000000000e+00  -3.1940351858707623e-04  -8.9681348378731023e-04
   6.4000000000000000e+01   3.9375000000000000e+00   0.0000000000000000e+00  -3.2251555916700507e-04  -9.0684997438551654e-04
   6.5000000000000000e+01   4.0000000000000000e+00   0.0000000000000000e+00  -3.2558459430591564e-04  -9.1695064956867460e-04
   6.6000000000000000e+01   4.0625000000000000e+00   0.0000000000000000e+00  -3.2861057651545025e-04  -9.2711477673970396e-04
   6.7000000000000000e+01   4.1250000000000000e+00   0.0000000000000000e+00  -3.3159347722817818e-04  -9.3734158911906902e-04
   6.8000000000000000e+01   4.1875000000000000e+00   0.0000000000000000e+00  -3.3453328655021084e-04  -9.4763028869319975e-04
   6.9000000000000000e+01   4.2500000000000000e+00   0.0000000000000000e+00  -3.3743001301730062e-04  -9.5798004897797921e-04
   7.0000000000000000e+01   4.3125000000000000e+00   0.0000000000000000e+00  -3.4028368335541163e-04  -9.6839001761272732e-04
   7.1000000000000000e+01   4.3750000000000000e+00   0.0000000000000000e+00  -3.4309434224675161e-04  -9.7885931879868634e-04
   7.2000000000000000e+01   4.4375000000000000e+00   0.0000000000000000e+00  -3.4586205210226727e-04  -9.8938705559477162e-04
   7.3000000000000000e+01   4.5000000000000000e+00   0.0000000000000000e+00  -3.4858689284160860e-04  -9.9997231208225480e-04
   7.4000000000000000e+01   4.5625000000000000e+00   0.0000000000000000e+00  -3.5126896168157493e-04  -1.0106141554090753e-03
