   1.0000000000000000e+00  -4.3909506262540817e+04  -4.8742701138257980e+04   8.9103827110528946e+03   4.9008289847355860e+04
   2.0000000000000000e+00   1.5116268293857574e+04  -3.3090659647226334e+04   2.8008470072269440e+04   1.0169798447013546e+05
   3.0000000000000000e+00   5.2891116008758545e+03   4.6721341895401478e+04   7.6215139199197292e+04   1.7158881457419568e+05
   4.0000000000000000e+00  -7.0496184011697769e+03   2.9329953585916758e+05   1.2717100111794472e+05   3.7436430260091653e+05
   5.0000000000000000e+00  -8.3154585751295090e+03   6.7624254365813732e+05   1.6784197985705733e+05   7.4292457449156023e+05
   6.0000000000000000e+00  -1.2383826401233673e+03   1.1457611332936287e+06   1.9830538882553577e+05   1.1988414345166478e+06
   7.0000000000000000e+00   1.1615075680494308e+04   1.6680439100319147e+06   2.2172107486152649e+05   1.7079855377623835e+06
   8.0000000000000000e+00   2.8946904792428017e+04   2.2243651990162730e+06   2.4142829698908329e+05   2.2514030911512189e+06
   9.0000000000000000e+00   5.0592629340887070e+04   2.8074264247279763e+06   2.6058460985025764e+05   2.8214525641529681e+06
   1.0000000000000000e+01   7.7431834935069084e+04   3.4190817335116863e+06   2.8237776163291931e+05   3.4194558806359959e+06
   1.1000000000000000e+01   1.1158874085783958e+05   4.0698023906445503e+06   3.1046388117879629e+05   4.0550638304351280e+06
   1.2000000000000000e+01   1.5707047829806805e+05   4.7800807403008342e+06   3.4964143428421021e+05   4.7474719195329724e+06
   1.3000000000000000e+01   2.2121277503812313e+05   5.5846010165544748e+06   4.0696226584312320e+05   5.5292174732469898e+06
   1.4000000000000000e+01   3.1781065620088577e+05   6.5413372346055508e+06   4.9370315785384178e+05   6.4545292821807666e+06
   1.5000000000000000e+01   4.7391317809224129e+05   7.7505177088250518e+06   6.2892859296801686e+05   7.6168059156682417e+06
   1.6000000000000000e+01   7.4431202074635029e+05   9.3938953558669686e+06   8.4542102686777711e+05   9.1850913144474998e+06
   1.7000000000000000e+01   1.2400990959788561e+06   1.1813413070961475e+07   1.1958907177882195e+06   1.1477967737615656e+07
   1.8000000000000000e+01   2.1694198298327923e+06   1.5647443290681958e+07   1.7383074743624628e+06   1.5093463161186561e+07
   1.9000000000000000e+01   3.8097868666352034e+06   2.1946099979430497e+07   2.3725803195436895e+06   2.1029881430743031e+07
   2.0000000000000000e+01   5.8280727950991392e+06   3.1443395672881603e+07   1.4118973708787262e+06   3.0427192412864111e+07
   2.1000000000000000e+01  -1.8437466669147015e+06   3.4419381084962368e+07   5.7571274908645153e+06   3.6755780035723552e+07
   2.2000000000000000e+01  -4.0547330134879798e+04   2.5255041937798262e+04   2.2885463608980179e+04   8.3418165511161569e+04
   2.3000000000000000e+01   9.3685946092853323e+04   1.2509876031178422e+05   7.4263552850375418e+04   2.0556266197973175e+05
   2.4000000000000000e+01   1.0391066356015950e+05   3.0544091418628953e+05   1.7739194903165428e+05   4.2619018578725623e+05
   2.5000000000000000e+01   8.5113074628319591e+04   5.7580743615010194e+05   2.7950685029221699e+05   7.4217392951484409e+05
   2.6000000000000000e+01   6.4112190100265667e+04   9.1418845272103697e+05   3.6163294846336031e+05   1.1048692880023229e+06
   2.7000000000000000e+01   4.7754623200285248e+04   1.3011431292206235e+06   4.2429565349214757e+05   1.4981555919684037e+06
   2.8000000000000000e+01   3.7334319131532684e+04   1.7200478448898960e+06   4.7302168156637065e+05   1.9139633188969123e+06
   2.9000000000000000e+01   3.2857989786089398e+04   2.1594887044441402e+06   5.1396600032853195e+05   2.3468631824520929e+06
   3.0000000000000000e+01   3.4389426866495050e+04   2.6133268644068539e+06   5.5301035872740485e+05   2.7941983375354484e+06
   3.1000000000000000e+01   4.2514230908293277e+04   3.0798837914180085e+06   5.9595185859071836e+05   3.2563662236361131e+06
   3.2000000000000000e+01   5.8628387973926496e+04   3.5610443643737752e+06   6.4904643450203631e+05   3.7368252067979784e+06
   3.3000000000000000e+01   8.5278606618913822e+04   4.0612604645114485e+06   7.1975377996026073e+05   4.2418415038051736e+06
   3.4000000000000000e+01   1.2662440818661731e+05   4.5858252820955701e+06   8.1767260346127441e+05   4.7796220901886160e+06
   3.5000000000000000e+01   1.8888234454342909e+05   5.1366160013418347e+06   9.5556190158201987e+05   5.3574705730116526e+06
   3.6000000000000000e+01   2.7988760409823572e+05   5.7005350169456359e+06   1.1497693445727960e+06   5.9730117231376348e+06
   3.7000000000000000e+01   4.0434748840219900e+05   6.2185612923354376e+06   1.4173410126839778e+06   6.5891063970646262e+06
   3.8000000000000000e+01   5.4294148844700772e+05   6.5075153025138807e+06   1.7608658765587714e+06   7.0688000011672508e+06
   3.9000000000000000e+01   5.7803821123007033e+05   6.0853644940077513e+06   2.1147635135947173e+06   7.0372112493718881e+06
   4.0000000000000000e+01   5.5485895342299715e+04   3.8965848955137245e+06   2.1905570170102930e+06   5.8507973673153603e+06
   4.1000000000000000e+01  -2.4074100179143157e+06  -9.6446205176726356e+05   1.4048190359381260e+06   7.3751115614921777e+06
   4.2000000000000000e+01  -1.3279352444617255e+07  -6.5675647609486934e+06   2.6796210243987218e+06   1.8906947829029627e+07
   4.3000000000000000e+01  -1.5639922610476613e+04   4.0864563553214073e+04   7.5243343390643597e+04   1.6285376848960679e+05
   4.4000000000000000e+01   2.1414332876777835e+05   1.9617984880888090e+05   1.9124868670810387e+05   4.0756352433528542e+05
   4.5000000000000000e+01   2.1937190976770408e+05   4.2231260486387834e+05   3.7892783925950807e+05   7.5740040239792387e+05
   4.6000000000000000e+01   1.7753210993832350e+05   7.1213858236731961e+05   5.4562221659789048e+05   1.1483075924427342e+06
   4.7000000000000000e+01   1.3181255890491419e+05   1.0296312138833590e+06   6.7987653157037217e+05   1.5327272143203749e+06
   4.8000000000000000e+01   9.4976958139916882e+04   1.3612093736521527e+06   7.8403247984969337e+05   1.8992705959986998e+06
   4.9000000000000000e+01   7.0017777539062314e+04   1.6983156364410594e+06   8.6564955119933281e+05   2.2494091984284297e+06
   5.0000000000000000e+01   5.7220605722694658e+04   2.0340225582860596e+06   9.3332814846649580e+05   2.5866406523435097e+06
   5.1000000000000000e+01   5.6585369809130207e+04   2.3622898395588212e+06   9.9528835444345232e+05   2.9132825495163645e+06
   5.2000000000000000e+01   6.8723516254794784e+04   2.6770811390555091e+06   1.0591527347817291e+06   3.2297359054179764e+06
   5.3000000000000000e+01   9.5254093714608811e+04   2.9707835258235782e+06   1.1320490999524621e+06   3.5338782086346601e+06
   5.4000000000000000e+01   1.3903148864058033e+05   3.2315316890412793e+06   1.2205342668997888e+06   3.8195720117627261e+06
   5.5000000000000000e+01   2.0419542571303248e+05   3.4386774602373503e+06   1.3297779177017892e+06   4.0734239407246625e+06
   5.6000000000000000e+01   2.9566331402759254e+05   3.5552556447898932e+06   1.4608982868031170e+06   4.2685540916650491e+06
   5.7000000000000000e+01   4.1688671763612982e+05   3.5166089621438347e+06   1.6040478603736907e+06   4.3538021769752195e+06
   5.8000000000000000e+01   5.6266531115555204e+05   3.2181706299242303e+06   1.7225604990530787e+06   4.2382216817365903e+06
   5.9000000000000000e+01   6.9860992702678312e+05   2.5221091430411786e+06   1.7215698418615134e+06   3.7799434248323422e+06
   6.0000000000000000e+01   7.0439649382312503e+05   1.3567725157119147e+06   1.4066841317896247e+06   2.8943135930401091e+06
   6.1000000000000000e+01   2.1973363989206497e+05   1.2706031189829111e+05   5.3561898963113781e+05   2.5791249552273587e+06
   6.2000000000000000e+01  -1.9861160166113339e+06   3.4402889413402043e+05  -2.3779215515047126e+05   4.2257910059306370e+06
   6.3000000000000000e+01  -8.8592177519403603e+06  -5.4047863869852200e+05  -1.0461751084134746e+06   9.0684547934127748e+06
   6.4000000000000000e+01   1.4093715528876707e+05   5.9863144281148911e+04   1.6355431944227219e+05   3.1138625484239199e+05
   6.5000000000000000e+01   3.9423274574519694e+05   2.4895343977258354e+05   3.4358020576820895e+05   7.0683679008170345e+05
   6.6000000000000000e+01   3.7864754378836602e+05   5.0190631767498702e+05   5.9710538046083413e+05   1.1351306138772697e+06
   6.7000000000000000e+01   3.0531518478028663e+05   7.9523325652702898e+05   7.9757535990468226e+05   1.5501903038707071e+06
   6.8000000000000000e+01   2.2740345479445904e+05   1.0902703979274556e+06   9.5455969934715703e+05   1.9336248466303134e+06
   6.9000000000000000e+01   1.6320851447468624e+05   1.3733756030473113e+06   1.0755093619069010e+06   2.2746274830813296e+06
   7.0000000000000000e+01   1.1778778398652188e+05   1.6383031580560729e+06   1.1688110272428207e+06   2.5731625732194390e+06
   7.1000000000000000e+01   9.1856954285481945e+04   1.8800124233716056e+06   1.2428192886772417e+06   2.8327750723758126e+06
   7.2000000000000000e+01   8.5214359544564039e+04   2.0925026537026279e+06   1.3049031646479703e+06   3.0559474434020380e+06
   7.3000000000000000e+01   9.8022091189857572e+04   2.2676024117897116e+06   1.3608341694681831e+06   3.2418488637103951e+06
   7.4000000000000000e+01   1.3119566525704600e+05   2.3936374208874591e+06   1.4141195306990724e+06   3.3848491876007244e+06
   7.5000000000000000e+01   1.8626205280979723e+05   2.4537331068292931e+06   1.4647702401379403e+06   3.4727824673941708e+06
   7.6000000000000000e+01   2.6452262734693103e+05   2.4240306905988567e+06   1.5068777594810110e+06   3.4844431853957651e+06
   7.7000000000000000e+01   3.6473683536709007e+05   2.2730863959177323e+06   1.5242061933209151e+06   3.3862488580584270e+06
   7.8000000000000000e+01   4.7734332514791191e+05   1.9660852669722810e+06   1.4832072389694471e+06   3.1288868339188299e+06
   7.9000000000000000e+01   5.7063580947610270e+05   1.4822477117541656e+06   1.3249859585497696e+06   2.6468645353156570e+06
   8.0000000000000000e+01   5.5885741299215052e+05   8.5964916625645012e+05   9.6675286014882848e+05   1.8806101974581582e+06
   8.1000000000000000e+01   2.3382232462574821e+05   2.7203639626888186e+05   3.4948066722098552e+05   1.3048606839934986e+06
   8.2000000000000000e+01  -8.6409252348218486e+05   1.3752530831992626e+04  -3.6989399318335950e+05   1.6284150430192193e+06
   8.3000000000000000e+01  -3.3612146508809710e+06  -2.5691236007255316e+05  -8.2359666348280944e+05   3.6945798893364943e+06
   8.4000000000000000e+01  -5.8697575732654799e+06  -7.1876040514435619e+05  -8.0031428040524945e+05   5.8685958370067058e+06
   8.5000000000000000e+01   4.3937383472865820e+05   1.0298408827404678e+05   2.8051394506180286e+05   6.3016991317279171e+05
   8.6000000000000000e+01   6.2947059417200834e+05   3.0871210692250729e+05   5.0935501564207114e+05   1.0620546572120779e+06
   8.7000000000000000e+01   5.6326030702773668e+05   5.8263851630472392e+05   8.1211019831784628e+05   1.5259879007818853e+06
   8.8000000000000000e+01   4.4870152063377388e+05   8.6836661447896808e+05   1.0284668463050574e+06   1.9370723157599531e+06
   8.9000000000000000e+01   3.3442937717478536e+05   1.1355000465383306e+06   1.1884201926610209e+06   2.2953390066188816e+06
   9.0000000000000000e+01   2.3947971231119148e+05   1.3718073475359976e+06   1.3065939945687689e+06   2.5963342057731412e+06
   9.1000000000000000e+01   1.6970051985610835e+05   1.5720493255948797e+06   1.3927329196365103e+06   2.8390857655218756e+06
   9.2000000000000000e+01   1.2577801659958437e+05   1.7323458435459360e+06   1.4542268765631840e+06   3.0249844287829483e+06
   9.3000000000000000e+01   1.0677317077073827e+05   1.8477661721126586e+06   1.4963139606527593e+06   3.1546170289609074e+06
   9.4000000000000000e+01   1.1143039624909125e+05   1.9113027912252992e+06   1.5216061574448161e+06   3.2254723441962376e+06
   9.5000000000000000e+01   1.3829726663837396e+05   1.9134695519470796e+06   1.5292211070048828e+06   3.2304134698918732e+06
   9.6000000000000000e+01   1.8491022459017485e+05   1.8425409805095643e+06   1.5134389911171533e+06   3.1564952131383419e+06
   9.7000000000000000e+01   2.4573905732984841e+05   1.6861051497191787e+06   1.4618464173996653e+06   2.9840317561284313e+06
   9.8000000000000000e+01   3.0798445812803507e+05   1.4353180801813602e+06   1.3533896446375679e+06   2.6863289218116309e+06
   9.9000000000000000e+01   3.4357753674736619e+05   1.0938156224739216e+06   1.1580890047527459e+06   2.2312888645796143e+06
   1.0000000000000000e+02   2.9520809622202441e+05   6.9218076275741681e+05   8.4322367996502481e+05   1.5883080039256255e+06
   1.0100000000000000e+02   5.6355710040867329e+04   3.0133638808888569e+05   3.9557210592880659e+05   9.3513514731656131e+05
   1.0200000000000000e+02  -5.4087153254882246e+05   1.3993868251804262e+04  -1.2984239870082028e+05   9.3182127887193812e+05
   1.0300000000000000e+02  -1.6473633476862460e+06  -1.6924280822296068e+05  -5.8919912324169464e+05   1.9615843342298600e+06
   1.0400000000000000e+02  -3.0385771107775671e+06  -1.9769754112648964e+05  -7.6523141319604963e+05   3.3094338817856661e+06
   1.0500000000000000e+02  -4.3659734337957986e+06  -3.5025180477436632e+05  -8.1510310838789493e+05   4.4855560255508022e+06
   1.0600000000000000e+02   8.5006763851901889e+05   1.7473817884325981e+05   4.2795884273383021e+05   1.0762185166214441e+06
   1.0700000000000000e+02   9.1417709032817185e+05   3.8551661890885234e+05   6.8144495839473233e+05   1.4538241094351048e+06
   1.0800000000000000e+02   7.6700688050197810e+05   6.7989860754370689e+05   1.0118608882260174e+06   1.9060379995157267e+06
   1.0900000000000000e+02   5.9884749474747106e+05   9.5340615688908100e+05   1.2302440867846310e+06   2.2919627120024124e+06
   1.1000000000000000e+02   4.4317445153196529e+05   1.1897115466004685e+06   1.3798576414930187e+06   2.6087952286159033e+06
   1.1100000000000000e+02   3.1437271288004145e+05   1.3811172891209871e+06   1.4815844762768708e+06   2.8571334356248239e+06
   1.1200000000000000e+02   2.1667287560870312e+05   1.5243802748369649e+06   1.5468571868376657e+06   3.0368452321702014e+06
   1.1300000000000000e+02   1.4959814952042699e+05   1.6174029362972155e+06   1.5823808830735050e+06   3.1480947808834990e+06
   1.1400000000000000e+02   1.1065783950439468e+05   1.6575831570519656e+06   1.5915413572808914e+06   3.1900903124997122e+06
   1.1500000000000000e+02   9.6278586790353060e+04   1.6413584978051633e+06   1.5745334224823192e+06   3.1596565588387353e+06
   1.1600000000000000e+02   1.0155391702817008e+05   1.5646327377650291e+06   1.5279862455132194e+06   3.0503265943359807e+06
   1.1700000000000000e+02   1.1897029899425432e+05   1.4241310010797754e+06   1.4444730192628577e+06   2.8520898609013362e+06
   1.1800000000000000e+02   1.3595654057111777e+05   1.2199772799066156e+06   1.3123893406160846e+06   2.5520674013181762e+06
   1.1900000000000000e+02   1.3098283120051585e+05   9.5972378413022310e+05   1.1171598919732086e+06   2.1369972221640856e+06
   1.2000000000000000e+02   6.8319121269509196e+04   6.6323354212152213e+05   8.4552543460176513e+05   1.6008876238848818e+06
   1.2100000000000000e+02  -1.0659711543152854e+05   3.6541108978324383e+05   4.9520149454732798e+05   9.9288487913202168e+05
   1.2200000000000000e+02  -4.6393634555927664e+05   1.0970027571048588e+05   9.0335823612706736e+04   7.5451783201800566e+05
   1.2300000000000000e+02  -1.0595509525991529e+06  -7.4292847777146846e+04  -3.0846277763829753e+05   1.2356019836097690e+06
   1.2400000000000000e+02  -1.8632710592314657e+06  -1.6454851279795915e+05  -6.1002734508718736e+05   2.1186621650631730e+06
   1.2500000000000000e+02  -2.7797827702458650e+06  -1.9295600027996674e+05  -7.4120825874580815e+05   3.0153247524401266e+06
   1.2600000000000000e+02  -3.6029072553804480e+06  -3.0597130602959543e+05  -7.7946368969384953e+05   3.7442186833672235e+06
   1.2700000000000000e+02   1.3340325409825668e+06   2.7629150539222360e+05   6.0844301552852988e+05   1.6135170820291948e+06
