1 0.0000000000 -0.1000000000
2 0.0000000000 -0.1050000000
3 0.0000000000 -0.1100000000
4 0.0000000000 -0.1150000000
5 0.0000000000 -0.1200000000
6 0.0000000000 -0.1250000000
7 0.0000000000 -0.1300000000
8 0.0000000000 -0.1350000000
9 0.0000000000 -0.1400000000
10 0.0000000000 -0.1450000000
11 0.0000000000 -0.1500000000
12 0.0000000000 -0.1550000000
13 0.0000000000 -0.1600000000
14 0.0000000000 -0.1650000000
15 0.0000000000 -0.1700000000
16 0.0000000000 -0.1750000000
17 0.0000000000 -0.1800000000
18 0.0000000000 -0.1850000000
19 0.0000000000 -0.1900000000
20 0.0000000000 -0.1950000000
21 0.0000000000 -0.2000000000
22 0.0039259816 -0.0999229036
23 0.0041222807 -0.1049190488
24 0.0043185797 -0.1099151940
25 0.0045148788 -0.1149113392
26 0.0047111779 -0.1199074843
27 0.0049074770 -0.1249036295
28 0.0051037760 -0.1298997747
29 0.0053000751 -0.1348959199
30 0.0054963742 -0.1398920651
31 0.0056926733 -0.1448882103
32 0.0058889724 -0.1498843554
33 0.0060852714 -0.1548805006
34 0.0062815705 -0.1598766458
35 0.0064778696 -0.1648727910
36 0.0066741687 -0.1698689362
37 0.0068704678 -0.1748650813
38 0.0070667668 -0.1798612265
39 0.0072630659 -0.1848573717
40 0.0074593650 -0.1898535169
41 0.0076556641 -0.1948496621
42 0.0078519632 -0.1998458072
43 0.0078459096 -0.0996917334
44 0.0082382051 -0.1046763200
45 0.0086305005 -0.1096609067
46 0.0090227960 -0.1146454934
47 0.0094150915 -0.1196300800
48 0.0098073870 -0.1246146667
49 0.0101996824 -0.1295992534
50 0.0105919779 -0.1345838401
51 0.0109842734 -0.1395684267
52 0.0113765689 -0.1445530134
53 0.0117688644 -0.1495376001
54 0.0121611598 -0.1545221867
55 0.0125534553 -0.1595067734
56 0.0129457508 -0.1644913601
57 0.0133380463 -0.1694759467
58 0.0137303418 -0.1744605334
59 0.0141226372 -0.1794451201
60 0.0145149327 -0.1844297067
61 0.0149072282 -0.1894142934
62 0.0152995237 -0.1943988801
63 0.0156918191 -0.1993834667
64 0.0117537397 -0.0993068457
65 0.0123414267 -0.1042721880
66 0.0129291137 -0.1092375303
67 0.0135168007 -0.1142028725
68 0.0141044877 -0.1191682148
69 0.0146921747 -0.1241335571
70 0.0152798617 -0.1290988994
71 0.0158675487 -0.1340642417
72 0.0164552356 -0.1390295840
73 0.0170429226 -0.1439949263
74 0.0176306096 -0.1489602685
75 0.0182182966 -0.1539256108
76 0.0188059836 -0.1588909531
77 0.0193936706 -0.1638562954
78 0.0199813576 -0.1688216377
79 0.0205690446 -0.1737869800
80 0.0211567315 -0.1787523223
81 0.0217444185 -0.1837176645
82 0.0223321055 -0.1886830068
83 0.0229197925 -0.1936483491
84 0.0235074795 -0.1986136914
85 0.0156434465 -0.0987688341
86 0.0164256188 -0.1037072758
87 0.0172077912 -0.1086457175
88 0.0179899635 -0.1135841592
89 0.0187721358 -0.1185226009
90 0.0195543081 -0.1234610426
91 0.0203364805 -0.1283994843
92 0.0211186528 -0.1333379260
93 0.0219008251 -0.1382763677
94 0.0226829974 -0.1432148094
95 0.0234651698 -0.1481532511
96 0.0242473421 -0.1530916928
97 0.0250295144 -0.1580301345
98 0.0258116867 -0.1629685762
99 0.0265938591 -0.1679070179
100 0.0273760314 -0.1728454596
101 0.0281582037 -0.1777839013
102 0.0289403760 -0.1827223430
103 0.0297225484 -0.1876607847
104 0.0305047207 -0.1925992264
105 0.0312868930 -0.1975376681
106 0.0195090322 -0.0980785280
107 0.0204844838 -0.1029824544
108 0.0214599354 -0.1078863808
109 0.0224353870 -0.1127903072
110 0.0234108386 -0.1176942336
111 0.0243862903 -0.1225981601
112 0.0253617419 -0.1275020865
113 0.0263371935 -0.1324060129
114 0.0273126451 -0.1373099393
115 0.0282880967 -0.1422138657
116 0.0292635483 -0.1471177921
117 0.0302389999 -0.1520217185
118 0.0312144515 -0.1569256449
119 0.0321899031 -0.1618295713
120 0.0331653547 -0.1667334977
121 0.0341408064 -0.1716374241
122 0.0351162580 -0.1765413505
123 0.0360917096 -0.1814452769
124 0.0370671612 -0.1863492033
125 0.0380426128 -0.1912531297
126 0.0390180644 -0.1961570561
127 0.0233445364 -0.0972369920
128 0.0245117632 -0.1020988416
129 0.0256789900 -0.1069606912
130 0.0268462168 -0.1118225408
131 0.0280134437 -0.1166843904
132 0.0291806705 -0.1215462400
133 0.0303478973 -0.1264080897
134 0.0315151241 -0.1312699393
135 0.0326823509 -0.1361317889
136 0.0338495778 -0.1409936385
137 0.0350168046 -0.1458554881
138 0.0361840314 -0.1507173377
139 0.0373512582 -0.1555791873
140 0.0385184850 -0.1604410369
141 0.0396857119 -0.1653028865
142 0.0408529387 -0.1701647361
143 0.0420201655 -0.1750265857
144 0.0431873923 -0.1798884353
145 0.0443546191 -0.1847502849
146 0.0455218460 -0.1896121345
147 0.0466890728 -0.1944739841
148 0.0271440450 -0.0962455236
149 0.0285012472 -0.1010577998
150 0.0298584495 -0.1058700760
151 0.0312156517 -0.1106823522
152 0.0325728540 -0.1154946284
153 0.0339300562 -0.1203069046
154 0.0352872585 -0.1251191807
155 0.0366444607 -0.1299314569
156 0.0380016630 -0.1347437331
157 0.0393588652 -0.1395560093
158 0.0407160675 -0.1443682855
159 0.0420732697 -0.1491805617
160 0.0434304720 -0.1539928378
161 0.0447876742 -0.1588051140
162 0.0461448765 -0.1636173902
163 0.0475020787 -0.1684296664
164 0.0488592810 -0.1732419426
165 0.0502164832 -0.1780542187
166 0.0515736855 -0.1828664949
167 0.0529308877 -0.1876787711
168 0.0542880900 -0.1924910473
169 0.0309016994 -0.0951056516
170 0.0324467844 -0.0998609342
171 0.0339918694 -0.1046162168
172 0.0355369544 -0.1093714994
173 0.0370820393 -0.1141267820
174 0.0386271243 -0.1188820645
175 0.0401722093 -0.1236373471
176 0.0417172942 -0.1283926297
177 0.0432623792 -0.1331479123
178 0.0448074642 -0.1379031949
179 0.0463525492 -0.1426584774
180 0.0478976341 -0.1474137600
181 0.0494427191 -0.1521690426
182 0.0509878041 -0.1569243252
183 0.0525328890 -0.1616796078
184 0.0540779740 -0.1664348904
185 0.0556230590 -0.1711901729
186 0.0571681440 -0.1759454555
187 0.0587132289 -0.1807007381
188 0.0602583139 -0.1854560207
189 0.0618033989 -0.1902113033
190 0.0346117057 -0.0938191336
191 0.0363422910 -0.0985100903
192 0.0380728763 -0.1032010470
193 0.0398034616 -0.1078920036
194 0.0415340468 -0.1125829603
195 0.0432646321 -0.1172739170
196 0.0449952174 -0.1219648737
197 0.0467258027 -0.1266558303
198 0.0484563880 -0.1313467870
199 0.0501869733 -0.1360377437
200 0.0519175586 -0.1407287004
201 0.0536481438 -0.1454196571
202 0.0553787291 -0.1501106137
203 0.0571093144 -0.1548015704
204 0.0588398997 -0.1594925271
205 0.0605704850 -0.1641834838
206 0.0623010703 -0.1688744405
207 0.0640316556 -0.1735653971
208 0.0657622408 -0.1782563538
209 0.0674928261 -0.1829473105
210 0.0692234114 -0.1876382672
211 0.0382683432 -0.0923879533
212 0.0401817604 -0.0970073509
213 0.0420951776 -0.1016267486
214 0.0440085947 -0.1062461462
215 0.0459220119 -0.1108655439
216 0.0478354290 -0.1154849416
217 0.0497488462 -0.1201043392
218 0.0516622634 -0.1247237369
219 0.0535756805 -0.1293431346
220 0.0554890977 -0.1339625322
221 0.0574025149 -0.1385819299
222 0.0593159320 -0.1432013275
223 0.0612293492 -0.1478207252
224 0.0631427663 -0.1524401229
225 0.0650561835 -0.1570595205
226 0.0669696007 -0.1616789182
227 0.0688830178 -0.1662983159
228 0.0707964350 -0.1709177135
229 0.0727098521 -0.1755371112
230 0.0746232693 -0.1801565088
231 0.0765366865 -0.1847759065
232 0.0418659738 -0.0908143174
233 0.0439592724 -0.0953550333
234 0.0460525711 -0.0998957491
235 0.0481458698 -0.1044364650
236 0.0502391685 -0.1089771809
237 0.0523324672 -0.1135178967
238 0.0544257659 -0.1180586126
239 0.0565190646 -0.1225993285
240 0.0586123633 -0.1271400443
241 0.0607056619 -0.1316807602
242 0.0627989606 -0.1362214761
243 0.0648922593 -0.1407621919
244 0.0669855580 -0.1453029078
245 0.0690788567 -0.1498436237
246 0.0711721554 -0.1543843396
247 0.0732654541 -0.1589250554
248 0.0753587528 -0.1634657713
249 0.0774520514 -0.1680064872
250 0.0795453501 -0.1725472030
251 0.0816386488 -0.1770879189
252 0.0837319475 -0.1816286348
253 0.0453990500 -0.0891006524
254 0.0476690025 -0.0935556850
255 0.0499389550 -0.0980107177
256 0.0522089075 -0.1024657503
257 0.0544788600 -0.1069207829
258 0.0567488125 -0.1113758155
259 0.0590187650 -0.1158308481
260 0.0612887175 -0.1202858808
261 0.0635586700 -0.1247409134
262 0.0658286225 -0.1291959460
263 0.0680985750 -0.1336509786
264 0.0703685275 -0.1381060112
265 0.0726384800 -0.1425610439
266 0.0749084325 -0.1470160765
267 0.0771783850 -0.1514711091
268 0.0794483375 -0.1559261417
269 0.0817182900 -0.1603811744
270 0.0839882425 -0.1648362070
271 0.0862581950 -0.1692912396
272 0.0885281474 -0.1737462722
273 0.0907980999 -0.1782013048
274 0.0488621241 -0.0872496007
275 0.0513052304 -0.0916120807
276 0.0537483366 -0.0959745608
277 0.0561914428 -0.1003370408
278 0.0586345490 -0.1046995208
279 0.0610776552 -0.1090620009
280 0.0635207614 -0.1134244809
281 0.0659638676 -0.1177869610
282 0.0684069738 -0.1221494410
283 0.0708500800 -0.1265119210
284 0.0732931862 -0.1308744011
285 0.0757362924 -0.1352368811
286 0.0781793986 -0.1395993611
287 0.0806225048 -0.1439618412
288 0.0830656111 -0.1483243212
289 0.0855087173 -0.1526868012
290 0.0879518235 -0.1570492813
291 0.0903949297 -0.1614117613
292 0.0928380359 -0.1657742413
293 0.0952811421 -0.1701367214
294 0.0977242483 -0.1744992014
295 0.0522498565 -0.0852640164
296 0.0548623493 -0.0895272173
297 0.0574748421 -0.0937904181
298 0.0600873349 -0.0980536189
299 0.0626998278 -0.1023168197
300 0.0653123206 -0.1065800205
301 0.0679248134 -0.1108432214
302 0.0705373062 -0.1151064222
303 0.0731497991 -0.1193696230
304 0.0757622919 -0.1236328238
305 0.0783747847 -0.1278960247
306 0.0809872775 -0.1321592255
307 0.0835997704 -0.1364224263
308 0.0862122632 -0.1406856271
309 0.0888247560 -0.1449488279
310 0.0914372488 -0.1492120288
311 0.0940497416 -0.1534752296
312 0.0966622345 -0.1577384304
313 0.0992747273 -0.1620016312
314 0.1018872201 -0.1662648320
315 0.1044997129 -0.1705280329
316 0.0555570233 -0.0831469612
317 0.0583348745 -0.0873043093
318 0.0611127256 -0.0914616574
319 0.0638905768 -0.0956190054
320 0.0666684280 -0.0997763535
321 0.0694462791 -0.1039337015
322 0.0722241303 -0.1080910496
323 0.0750019815 -0.1122483977
324 0.0777798326 -0.1164057457
325 0.0805576838 -0.1205630938
326 0.0833355350 -0.1247204418
327 0.0861133861 -0.1288777899
328 0.0888912373 -0.1330351380
329 0.0916690884 -0.1371924860
330 0.0944469396 -0.1413498341
331 0.0972247908 -0.1455071822
332 0.1000026419 -0.1496645302
333 0.1027804931 -0.1538218783
334 0.1055583443 -0.1579792263
335 0.1083361954 -0.1621365744
336 0.1111140466 -0.1662939225
