  -3378948.7914  -287929.8596  -3378950.8372  -381397.9056
 -20796893.1835  -276163.8275	 739.2666  -381386.2438
   753.2663  -294891.4373    755.0150  -381370.6047
   766.6290  -294879.8868    766.8181  -381359.0600
   779.3606  -294868.3186    778.3284  -381347.4919
   790.3198  -294856.7541    790.5677  -381335.9298
   801.9299  -294845.1803    802.0684  -381324.3513
   813.9471  -294833.5856    813.3187  -381312.7539
   825.6066  -294821.9874    825.0511  -381301.1583
   837.2114  -294810.3929    836.9827  -381289.5641
   848.2915  -294798.7869    848.9702  -381277.9612
   860.2106  -294787.1711    860.2670  -381266.3440
   872.1300  -294775.5535    870.9350  -381254.7288
   883.1712  -294763.9276    882.9989  -381243.1030
   895.1741  -294752.2934    895.3905  -381231.4704
   907.4700  -294740.6570    906.5086  -381219.8344
   918.0874  -294729.0095    918.3686  -381208.1865
   929.9593  -294717.3499    930.4561  -381196.5260
   941.7695  -294705.6987    942.5663  -381184.8740
   952.5343  -294694.0364    953.4777  -381173.2113
   964.2953  -294682.3689    965.2213  -381161.5417
   976.2454  -294670.7010    976.9197  -381149.8725
   988.0066  -294659.0221    989.1170  -381138.1961
   999.4868  -294647.3437    999.8919  -381126.5129
  1011.6761  -294635.6607   1011.4929  -381114.8323
  1023.1642  -294623.9675   1023.3548  -381103.1441
  1033.7281  -294612.2692   1035.5919  -381091.4432
  1045.9149  -294600.5678   1046.5654  -381079.7390
  1058.3954  -294588.8569   1058.6787  -381068.0277
  1069.4322  -294577.1482   1070.0609  -381056.3197
  1081.5459  -294565.4318   1081.6185  -381044.6026
  1093.2846  -294554.0644   1092.3279  -381033.2372
  1104.7374  -294542.3422   1104.8987  -381021.5164
  1117.6839  -294530.6102   1116.6239  -381009.7820
  1128.5097  -294518.8786   1128.4788  -380998.0504
  1140.7934  -294507.1439   1140.3551  -380986.3179
  1152.1531  -294495.4106   1152.0164  -380974.5854
  1164.0436  -294483.6667   1163.6617  -380962.8410
  1175.3716  -294471.9219   1175.0910  -380951.0934
  1187.6064  -294460.1710   1187.0770  -380939.3429
  1198.4566  -294448.4257   1198.1685  -380927.5965
  1210.3548  -294436.6736   1209.7552  -380915.8440
  1222.6101  -294424.9100   1222.1433  -380904.0805
  1234.6024  -294413.1583   1233.9663  -380892.3261
  1245.9856  -294401.4009   1245.9169  -380880.5759
  1257.6917  -294389.6397   1257.6584  -380868.8097
  1269.8308  -294377.8742   1269.0426  -380857.0453
  1281.1571  -294366.1084   1281.0459  -380845.2847
  1293.5580  -294354.3420   1291.7860  -380833.5128
  1304.8664  -294342.5730   1304.8346  -380821.7416
  1316.8069  -294330.8021   1315.8566  -380809.9730
  1328.2879  -294319.0308   1327.7471  -380798.2048
  1340.1323  -294307.2583   1339.6331  -380786.4303
  1351.5052  -294295.4916   1351.3295  -380774.6652
  1363.3307  -294283.7159   1363.4114  -380762.8892
  1374.9652  -294271.9444   1374.7601  -380751.1230
  1386.8678  -294260.1654   1386.3612  -380739.3386
  1398.9083  -294248.3850   1398.3141  -380727.5598
  1410.6811  -294236.6083   1409.9859  -380715.7870
  1421.9076  -294225.2008   1421.6723  -380704.3743
  1433.7388  -294213.4200   1433.1806  -380692.5924
  1445.4065  -294201.6425   1445.1265  -380680.8172
  1456.9035  -294189.8665   1456.7206  -380669.0439
  1469.1742  -294178.0957   1468.7734  -380657.2703
  1481.0606  -294166.3206   1480.3504  -380645.4939
  1492.4142  -294154.5510   1492.0937  -380633.7248
  1504.5227  -294142.7764   1503.8928  -380621.9469
  1516.0204  -294131.0066   1516.0426  -380610.1785
  1527.5083  -294119.2395   1527.5320  -380598.4146
  1539.9293  -294107.4720   1538.9781  -380586.6486
  1551.3920  -294095.7071   1550.7879  -380574.8842
  1562.4917  -294083.9451   1562.8886  -380563.1206
  1575.2512  -294072.1852   1575.0383  -380551.3599
  1586.5128  -294060.4249   1586.4538  -380539.6009
  1598.2734  -294048.6664   1598.2848  -380527.8411
  1609.6911  -294036.9120   1609.4749  -380516.0867
  1622.0716  -294025.1612   1622.0056  -380504.3358
  1633.7317  -294013.4006   1633.7365  -380492.5761
  1645.3866  -294001.6565   1645.3560  -380480.8306
  1657.0592  -293989.9165   1656.8808  -380469.0929
  1668.0689  -293978.5363   1668.5920  -380457.7122
  1680.2175  -293966.7976   1680.6803  -380445.9755
  1692.0028  -293955.0662   1691.8721  -380434.2480
  1703.5675  -293943.3322   1704.1769  -380422.5169
  1715.4380  -293931.6084   1715.7075  -380410.7931
  1727.0939  -293919.8831   1727.6272  -380399.0634
  1739.5416  -293908.1584   1739.5838  -380387.3389
  1750.8808  -293896.4492   1751.1623  -380375.6326
  1762.5706  -293884.7356   1762.7025  -380363.9183
  1774.2405  -293873.0306   1774.9636  -380352.2099
  1785.6706  -293861.3266   1786.7217  -380340.5101

