   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   5.0000000000000001e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   1.0000000000000000e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   1.4999999999999999e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   2.0000000000000000e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   2.5000000000000001e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   2.9999999999999999e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   3.5000000000000003e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   5.0000000000000001e-03   1.4679460970251537e-04   3.4282706465532995e-04
   0.0000000000000000e+00   5.0000000000000001e-03   5.0000000000000001e-03   7.5057429745703809e-05   2.2044956175366402e-04
   0.0000000000000000e+00   1.0000000000000000e-02   5.0000000000000001e-03   4.2901541878049526e-05   1.2937095568309014e-04
   0.0000000000000000e+00   1.4999999999999999e-02   5.0000000000000001e-03   2.9688351106261033e-05   4.1872865231034119e-05
   0.0000000000000000e+00   2.0000000000000000e-02   5.0000000000000001e-03   2.9819635672062406e-05  -4.4356135551087865e-05
   0.0000000000000000e+00   2.5000000000000001e-02   5.0000000000000001e-03   4.3314820380679973e-05  -1.3187875163864722e-04
   0.0000000000000000e+00   2.9999999999999999e-02   5.0000000000000001e-03   7.5834734110404497e-05  -2.2302457864870439e-04
   0.0000000000000000e+00   3.5000000000000003e-02   5.0000000000000001e-03   1.4821652358269771e-04  -3.4590514595559166e-04
   0.0000000000000000e+00   0.0000000000000000e+00   1.0000000000000000e-02   3.1303528041256760e-04   6.6308103361851275e-04
   0.0000000000000000e+00   5.0000000000000001e-03   1.0000000000000000e-02   2.4456240280915054e-04   4.5839656984898166e-04
   0.0000000000000000e+00   1.0000000000000000e-02   1.0000000000000000e-02   1.9785012809765153e-04   2.6727602499497391e-04
   0.0000000000000000e+00   1.4999999999999999e-02   1.0000000000000000e-02   1.7649233687886949e-04   8.6628931355269841e-05
   0.0000000000000000e+00   2.0000000000000000e-02   1.0000000000000000e-02   1.7673267651283349e-04  -9.1739715901324384e-05
   0.0000000000000000e+00   2.5000000000000001e-02   1.0000000000000000e-02   1.9859786509921569e-04  -2.7243998490074741e-04
   0.0000000000000000e+00   2.9999999999999999e-02   1.0000000000000000e-02   2.4590818375143999e-04  -4.6373551292760865e-04
   0.0000000000000000e+00   3.5000000000000003e-02   1.0000000000000000e-02   3.1501494530603334e-04  -6.6876906386304782e-04
   0.0000000000000000e+00   0.0000000000000000e+00   1.4999999999999999e-02   5.6396090378686887e-04   9.8153568890292859e-04
   0.0000000000000000e+00   5.0000000000000001e-03   1.4999999999999999e-02   4.9512973771874001e-04   6.9010856336419724e-04
   0.0000000000000000e+00   1.0000000000000000e-02   1.4999999999999999e-02   4.4858821743687150e-04   4.0734854371859470e-04
   0.0000000000000000e+00   1.4999999999999999e-02   1.4999999999999999e-02   4.2506769829463766e-04   1.3219428664766269e-04
   0.0000000000000000e+00   2.0000000000000000e-02   1.4999999999999999e-02   4.2537656747078140e-04  -1.4002546319645651e-04
   0.0000000000000000e+00   2.5000000000000001e-02   1.4999999999999999e-02   4.4953039300231587e-04  -4.1525093073667044e-04
   0.0000000000000000e+00   2.9999999999999999e-02   1.4999999999999999e-02   4.9672805398889559e-04  -6.9816348551675442e-04
   0.0000000000000000e+00   3.5000000000000003e-02   1.4999999999999999e-02   5.6621661872555042e-04  -9.8978771817230418e-04
   0.0000000000000000e+00   0.0000000000000000e+00   2.0000000000000000e-02   9.0348026185235047e-04   1.2980372999752197e-03
   0.0000000000000000e+00   5.0000000000000001e-03   2.0000000000000000e-02   8.3580470137799886e-04   9.1737382338824406e-04
   0.0000000000000000e+00   1.0000000000000000e-02   2.0000000000000000e-02   7.9021749574468810e-04   5.4439029081974389e-04
   0.0000000000000000e+00   1.4999999999999999e-02   2.0000000000000000e-02   7.6730603066928291e-04   1.7721585094138795e-04
   0.0000000000000000e+00   2.0000000000000000e-02   2.0000000000000000e-02   7.6764648989817712e-04  -1.8780617195898340e-04
   0.0000000000000000e+00   2.5000000000000001e-02   2.0000000000000000e-02   7.9123984896040545e-04  -5.5503971960167622e-04
   0.0000000000000000e+00   2.9999999999999999e-02   2.0000000000000000e-02   8.3750701347488866e-04  -9.2812734787175739e-04
   0.0000000000000000e+00   3.5000000000000003e-02   2.0000000000000000e-02   9.0584835155241349e-04  -1.3088904347908533e-03
   0.0000000000000000e+00   0.0000000000000000e+00   2.5000000000000001e-02   1.3333147845099175e-03   1.6108886843364824e-03
