   1.0000000000000000e+00   1.4470823025295783e+02   1.3928769544623215e+01   1.3948401001317075e+01
   2.0000000000000000e+00   5.0984490080156625e+01  -1.6334012259597095e+01  -2.7738703644151848e+01
   3.0000000000000000e+00   1.0011961466011451e+02   7.0062497867099687e+00  -6.9946554622918988e-01
   4.0000000000000000e+00   9.9971352952877695e+01  -2.8274281466965857e-02  -6.4886241110567542e-03
   5.0000000000000000e+00   9.6917884234006451e+01  -1.3151133454899569e-01   5.3349527340717318e-01
   6.0000000000000000e+00   2.5944511980043092e+02   4.1032622208295507e+01   1.0296708550759821e+01
   7.0000000000000000e+00   2.8993699864201250e+01  -5.0258679628537664e+01  -3.9604076892808884e+01
   8.0000000000000000e+00   9.8815595278889475e+01   3.7662379710352678e-01   5.8713388123512122e-01
   9.0000000000000000e+00   1.0019455182982867e+02   8.4170573557116557e-01   6.7421794043443584e-01
   1.0000000000000000e+01   1.0148489956581707e+02   1.6143565762923209e+00   8.5610551133858603e-01
   1.1000000000000000e+01   1.0295299146200074e+02   2.8374782235427620e+00   1.2359047623419865e+00
   1.2000000000000000e+01   1.0502682460394931e+02   4.8746658507749574e+00   2.0459638092910208e+00
   1.3000000000000000e+01   1.0865422995311076e+02   8.1927112124381480e+00   3.7873694137259628e+00
   1.4000000000000000e+01   1.1557406540008768e+02   1.1678587506839829e+01   7.0154650978464606e+00
   1.5000000000000000e+01   1.3227792235286239e+02   1.7146027421204565e+01   1.1345596063600970e+01
   1.6000000000000000e+01   9.8028376527897720e+01  -5.8930538608293794e+00  -1.6731504704510421e+01
   1.7000000000000000e+01   6.7398459161721703e+01  -1.1746449627016379e+01  -1.9704972333503434e+01
   1.8000000000000000e+01   7.7250314550962244e+01  -5.6288282859046728e+00  -9.9841136688701155e+00
   1.9000000000000000e+01   8.6503149204196120e+01  -1.4600960969725372e+00  -4.9038409937074734e+00
   2.0000000000000000e+01   9.2158807282008951e+01   3.8130780424607069e-01  -2.6180924223647120e+00
   2.1000000000000000e+01   9.5434531891566408e+01   1.3764169164120421e+00  -1.6053124954959910e+00
   2.2000000000000000e+01   9.7403122778310475e+01   2.2096995297091220e+00  -1.1267432200683045e+00
   2.3000000000000000e+01   9.8658432485969371e+01   3.2119093795302289e+00  -8.9339977422749406e-01
   2.4000000000000000e+01   9.9406091515517545e+01   4.6327195337340692e+00  -7.7713374057444629e-01
   2.5000000000000000e+01   1.0015160071454652e+02   6.5340965109754521e+00  -2.5208131173574089e-01
   2.6000000000000000e+01   1.0021631525941449e+02   5.3327047449775495e+00  -4.2664332557829621e-01
   2.7000000000000000e+01   1.0023792014064539e+02   3.8081550982196388e+00  -4.8819964727281595e-01
   2.8000000000000000e+01   1.0020802904129955e+02   2.3361466792263137e+00  -4.3799916646419668e-01
   2.9000000000000000e+01   1.0015061532388299e+02   1.1844091737606197e+00  -3.2176921459719787e-01
   3.0000000000000000e+01   1.0009119740823311e+02   4.4957146132558368e-01  -1.9204084633579882e-01
   3.1000000000000000e+01   1.0004594603019450e+02   8.9923225417915115e-02  -8.6253154713857971e-02
   3.2000000000000000e+01   1.0001717921943198e+02  -1.2870039425826868e-02  -2.4153668749938136e-02
   3.3000000000000000e+01   9.9977375997696470e+01   1.2334218117273532e-02  -1.5902954842122473e-02
   3.4000000000000000e+01   9.9981540652323673e+01  -1.9420028888737291e-02  -2.8107946663232276e-02
   3.5000000000000000e+01   9.9975920782072961e+01  -7.5736253533389974e-02  -7.5808462869760146e-03
   3.6000000000000000e+01   9.9832271693650640e+01  -1.3700652497664748e-01   5.7613213273025876e-02
   3.7000000000000000e+01   9.9428435888974064e+01  -1.9247045113871547e-01   1.4551608630913559e-01
   3.8000000000000000e+01   9.8747719958661520e+01  -2.2285936181149543e-01   2.1416897314269120e-01
   3.9000000000000000e+01   9.7920843022267434e+01  -2.1299452923914688e-01   2.1785718760990283e-01
   4.0000000000000000e+01   9.7206124696632401e+01  -1.6848072768162575e-01   1.3948755950120628e-01
   4.1000000000000000e+01   1.3219128877856343e+02   6.1252119964137286e+00  -3.5481215278548824e+01
   4.2000000000000000e+01   1.0414310175443707e+02  -6.9506012295070319e+00  -8.0095060300230774e+00
   4.3000000000000000e+01   9.9542092392806467e+01   4.3870577106436448e+00  -6.1731948944535731e-01
   4.4000000000000000e+01   9.8975913245034135e+01   2.9836311754066882e+00  -1.1417155479402661e+00
   4.5000000000000000e+01   9.8129856887499926e+01   1.9029771632118024e+00  -1.6971816695011672e+00
   4.6000000000000000e+01   9.7143242530447836e+01   9.6952381748949201e-01  -2.4317453829929980e+00
   4.7000000000000000e+01   9.6401314260062989e+01   1.1723429866655444e-01  -3.4368611084170539e+00
   4.8000000000000000e+01   9.6992546591627047e+01  -5.3662200221717737e-01  -4.6841136876693525e+00
   4.9000000000000000e+01   1.0198457759650833e+02  -4.7211925447961878e-01  -6.1500056448086955e+00
   5.0000000000000000e+01   9.8911442010036296e+01   2.3658242292954060e-01   3.4486753932538217e-01
   5.1000000000000000e+01   1.0023434581264583e+02   5.0250732330086745e-01   6.0562253320954096e-01
   5.2000000000000000e+01   1.0148785747090909e+02   8.4441120102452405e-01   8.4434149682458837e-01
   5.3000000000000000e+01   1.0282246648834830e+02   1.0809303615018091e+00   1.1129437782309142e+00
   5.4000000000000000e+01   1.0430617314111838e+02   7.6621520441046065e-01   1.3173784953735732e+00
   5.5000000000000000e+01   1.0571959279378200e+02  -1.1868817326108667e+00   9.7927335956213968e-01
   5.6000000000000000e+01   1.0584969377264387e+02  -5.8020796442535536e+00  -1.8019552803957002e+00
   5.7000000000000000e+01   9.9822299604107997e+01   3.5782870280482331e+00  -9.9015141508643900e-01
   5.8000000000000000e+01   1.0009193750052168e+02   2.6152625842949684e+00  -1.0680360097510142e+00
   5.9000000000000000e+01   1.0025323386273688e+02   1.7114278742317859e+00  -9.1591840796215118e-01
   6.0000000000000000e+01   1.0029603776299891e+02   9.9491941319165134e-01  -6.5249648934467597e-01
   6.1000000000000000e+01   1.0025344470990527e+02   5.0617421056175538e-01  -3.8378213546161200e-01
   6.2000000000000000e+01   1.0016927271464891e+02   2.1814734016197457e-01  -1.7568908561990734e-01
   6.3000000000000000e+01   1.0007937145467709e+02   7.3870627202705430e-02  -5.3763221195436028e-02
   6.4000000000000000e+01   9.9675022662198558e+01   2.2761875617929577e+00  -1.7785248291709559e+00
   6.5000000000000000e+01   1.0029262378690346e+02   1.5062815887641765e+00  -1.8543680332138108e+00
   6.6000000000000000e+01   1.0062709671787394e+02   8.6579751202133670e-01  -1.5408269366862384e+00
   6.7000000000000000e+01   1.0068959654664934e+02   4.3008940629332149e-01  -1.0670464187875386e+00
   6.8000000000000000e+01   1.0056935184189834e+02   1.8234063343403173e-01  -6.1205420869922045e-01
   6.9000000000000000e+01   1.0036592561322493e+02   6.4941370533361117e-02  -2.7675339271501803e-01
   7.0000000000000000e+01   1.0016063911873388e+02   1.8153538857851426e-02  -8.7324485628522505e-02
   7.1000000000000000e+01   9.9582115457267875e+01   1.1452789295126016e+00  -2.4730770669359439e+00
   7.2000000000000000e+01   1.0070495946916462e+02   4.0281838311081336e-01  -2.4050249336608838e+00
   7.3000000000000000e+01   1.0123439067514931e+02  -7.9140867866692610e-02  -1.8598405164511307e+00
   7.4000000000000000e+01   1.0127086779723113e+02  -2.7563044010985577e-01  -1.1890384957156335e+00
   7.5000000000000000e+01   1.0100479904018150e+02  -2.7535352633841342e-01  -6.1143449996932420e-01
   7.6000000000000000e+01   1.0061266983419394e+02  -1.8372440822094979e-01  -2.2732318335405755e-01
   7.7000000000000000e+01   1.0023270961243146e+02  -8.8618009850842228e-02  -4.6461593120645656e-02
   7.8000000000000000e+01   9.9779682440149102e+01   6.0037099207855715e-02  -3.1822305572832623e+00
   7.9000000000000000e+01   1.0146503609667668e+02  -7.1698720425188489e-01  -2.7679032938456607e+00
   8.0000000000000000e+01   1.0208658922171193e+02  -1.0348188270858438e+00  -1.8882647651415632e+00
   8.1000000000000000e+01   1.0197043813354233e+02  -9.6856150037994104e-01  -1.0141900539904249e+00
   8.2000000000000000e+01   1.0146160655149124e+02  -7.0964760034042562e-01  -3.6906376137038099e-01
   8.3000000000000000e+01   1.0082365262292062e+02  -4.1061256209388913e-01  -6.7644883705488580e-03
   8.4000000000000000e+01   1.0022488817327839e+02  -1.8315122220549965e-01   8.9316350674903927e-02
   8.5000000000000000e+01   1.0066246164694317e+02  -1.0232735620179594e+00  -3.8520518498018359e+00
   8.6000000000000000e+01   1.0274450233089331e+02  -1.8099081328036961e+00  -2.8587337903660806e+00
   8.7000000000000000e+01   1.0316223021327001e+02  -1.8715305996085996e+00  -1.5518214505968646e+00
   8.8000000000000000e+01   1.0265662142301676e+02  -1.4929588811315357e+00  -5.3426101544547855e-01
   8.9000000000000000e+01   1.0182279450462580e+02  -9.6810170152568731e-01   7.9068066410715926e-02
   9.0000000000000000e+01   1.0091559788068407e+02  -5.1632685169885539e-01   3.3430455372038248e-01
   9.1000000000000000e+01   1.0007394658603633e+02  -2.1632497577212548e-01   2.8376232670625950e-01
   9.2000000000000000e+01   1.0288060141067118e+02  -2.0450211357064876e+00  -4.3287572903168012e+00
   9.3000000000000000e+01   1.0458086870434050e+02  -2.7299325159201064e+00  -2.3839964149338759e+00
   9.4000000000000000e+01   1.0410432350836369e+02  -2.4338762361573343e+00  -7.5223955645855556e-01
   9.5000000000000000e+01   1.0310021252175602e+02  -1.5786113300808833e+00   2.0642688524437336e-01
   9.6000000000000000e+01   1.0195553851059995e+02  -8.6624280700805678e-01   6.1231574890628715e-01
   9.7000000000000000e+01   1.0082627349222003e+02  -4.0413269599686730e-01   6.7267699964550265e-01
   9.8000000000000000e+01   9.9757528573976089e+01  -1.4914458457402260e-01   4.5513885786023295e-01
   9.9000000000000000e+01   1.0646706856199918e+02  -2.8219275226524974e+00  -3.6648881207105934e+00
   1.0000000000000000e+02   1.0566578451086059e+02  -3.5625399507214457e+00  -1.0445572627799189e+00
   1.0100000000000000e+02   1.0451027828521488e+02  -1.9273040987267882e+00   4.9299847063979141e-01
   1.0200000000000000e+02   1.0315031742294086e+02  -7.6424831108028946e-01   9.6326239079500664e-01
   1.0300000000000000e+02   1.0182730025527505e+02  -2.1028332915812567e-01   9.9099677324957069e-01
   1.0400000000000000e+02   1.0057770983889186e+02  -1.2767773759208356e-02   8.2559676158665796e-01
   1.0500000000000000e+02   9.9333442464233514e+01   2.7978649080466138e-02   5.0032451272061307e-01
