TITLE = "contour"
variables = "x", "y", "rho"
Zone I = 101, J = 101 F = POINT
0	0	0.984546
1	0	0.991219
2	0	0.981568
3	0	0.971028
4	0	0.959585
5	0	0.94723
6	0	0.933959
7	0	0.919774
8	0	0.904683
9	0	0.888697
10	0	0.871837
11	0	0.854126
12	0	0.835596
13	0	0.816282
14	0	0.796227
15	0	0.775479
16	0	0.754088
17	0	0.732112
18	0	0.709613
19	0	0.686654
20	0	0.663304
21	0	0.639633
22	0	0.615715
23	0	0.591623
24	0	0.567431
25	0	0.543216
26	0	0.519052
27	0	0.495012
28	0	0.471167
29	0	0.447588
30	0	0.424342
31	0	0.40149
32	0	0.379094
33	0	0.357208
34	0	0.335884
35	0	0.315167
36	0	0.295098
37	0	0.275714
38	0	0.257045
39	0	0.239116
40	0	0.221947
41	0	0.205552
42	0	0.189943
43	0	0.175122
44	0	0.161091
45	0	0.147845
46	0	0.135375
47	0	0.123669
48	0	0.112711
49	0	0.102483
50	0	0.0929626
51	0	0.084126
52	0	0.0759471
53	0	0.0683983
54	0	0.0614507
55	0	0.0550745
56	0	0.0492391
57	0	0.0439136
58	0	0.0390673
59	0	0.0346694
60	0	0.0306898
61	0	0.0270987
62	0	0.0238674
63	0	0.0209682
64	0	0.0183741
65	0	0.0160598
66	0	0.0140008
67	0	0.0121742
68	0	0.0105585
69	0	0.00913324
70	0	0.00787966
71	0	0.00678022
72	0	0.00581873
73	0	0.00498029
74	0	0.00425126
75	0	0.0036192
76	0	0.00307278
77	0	0.00260178
78	0	0.00219697
79	0	0.00185005
80	0	0.00155362
81	0	0.00130108
82	0	0.00108655
83	0	0.000904863
84	0	0.000751441
85	0	0.000622276
86	0	0.000513861
87	0	0.000423142
88	0	0.000347466
89	0	0.000284543
90	0	0.000232399
91	0	0.000189343
92	0	0.000153937
93	0	0.000124959
94	0	0.000101385
95	0	8.23642e-05
96	0	6.72022e-05
97	0	5.53463e-05
98	0	4.63771e-05
99	0	4.00039e-05
100	0	4.00039e-05
0	1	1
1	1	0.991219
2	1	0.981568
3	1	0.971028
4	1	0.959585
5	1	0.94723
6	1	0.933959
7	1	0.919774
8	1	0.904683
9	1	0.888697
10	1	0.871837
11	1	0.854126
12	1	0.835596
13	1	0.816282
14	1	0.796227
