1 1 2 7 
2 7 6 1 
3 2 3 8 
4 8 7 2 
5 3 4 9 
6 9 8 3 
7 4 5 10 
8 10 9 4 
9 6 7 12 
10 12 11 6 
11 7 8 13 
12 13 12 7 
13 8 9 14 
14 14 13 8 
15 9 10 15 
16 15 14 9 
17 11 12 17 
18 17 16 11 
19 12 13 18 
20 18 17 12 
21 13 14 19 
22 19 18 13 
23 14 15 20 
24 20 19 14 
25 16 17 22 
26 22 21 16 
27 17 18 23 
28 23 22 17 
29 18 19 24 
30 24 23 18 
31 19 20 25 
32 25 24 19 
