date       logaapl   logbnd
20040408 0.008023724 -0.001382935
20040412 0.0183555 -0.0008306798
20040413 -0.04039084 -0.005026462
20040414 -0.01082741 -0.002592517
20040415 0.09517381 -0.001396609
20040416 -0.004104412 0.002819144
20040419 -0.02885637 -0.0009202326
20040420 -0.02211269 -0.002094593
20040421 0 -0.001090924
20040422 0.001801377 0.002990207
20040423 -0.002884155 -0.004362545
20040426 -0.02079268 0.001652176
20040427 -0.007027636 0.001537709
20040428 -0.01835645 -0.004395735
20040429 0.0120254 -0.002950642
20040430 -0.03768318 0.001687147
20040503 0.0111862 0.0005336704
20040504 0.002681402 -0.001658119
20040505 0.01932212 -0.00273205
20040506 -0.002630457 -0.001919712
20040507 0.00338028 -0.009226336
20040510 -0.01473097 -0.0001426106
20040511 0.03219997 0.0009123568
20040512 0.005877692 -0.001483003
20040513 -0.004037138 -0.002800882
20040514 -0.004792466 0.003685245
20040517 -0.01564271 0.004438508
20040518 0.01564301 -0.001647915
20040519 -0.0220442 -0.002049473
20040520 0.009026142 0.004009617
20040521 0.01486497 -0.001988581
20040524 0.008448213 0.001506003
20040525 0.03839056 0.0009932883
20040526 0.003513819 0.002747682
20040527 -0.01199769 0.004177847
20040528 -0.003912644 -0.003810174
20040601 0 -0.001613109
20040602 0.0301887 -0.001700825
20040603 -0.01814462 0.0007940785
20040604 0.01329128 -0.003236984
20040607 0.03516346 0.001136977
20040608 0.01795288 0.0005396118
20040609 -0.004954252 -0.002131742
20040610 0.01772302 0.0008816713
20040614 -0.02037517 -0.003788153
20040615 0.01874717 0.009005359
20040616 0.0646607 -0.002151634
20040617 0.002135718 0.00226475
20040618 0.003043364 -0.0007920792
20040621 -0.01778115 0.001413987
20040622 0.02051218 -0.0005936312
20040623 0.02099016 0.0007066639
20040624 -0.01555028 0.002680778
20040625 0.01555046 0.0001690712
20040628 -0.03656544 -0.004376869
20040629 0.0003079526 0.002430822
20040630 0.001230243 0.004141376
20040701 -0.007403337 0.002667305
20040702 -0.03850281 0.005257577
20040706 -0.004191773 -0.000139472
20040707 -0.0182597 0.0002789245
20040708 -0.00826002 0.0005297423
20040709 -0.003656678 0.0003901569
20040712 -0.03008505 0.001169558
20040713 0.002741239 -0.001448226
20040714 0.01224473 -0.0002787456
20040715 0.1072855 8.363185e-05
20040716 -0.0224174 0.006557218
20040719 -0.007168633 0.000470686
20040720 0.007168247 -0.004550002
20040721 -0.01817619 -0.002031984
20040722 0.001896201 0.001225251
20040723 -0.03142256 0.001418302
20040726 0.01807663 -0.001585293
20040727 0.03674457 -0.005638378
20040728 -0.004946212 0.0008393957
20040729 0.01140076 0.0008386917
20040730 -0.009233498 0.005100843
20040802 -0.02378053 0.0005281079
20040803 -0.009225424 0.001554908
20040804 0.01585366 -0.0001664817
20040805 -0.01266284 0.001414212
20040806 -0.05265211 0.009487109
20040809 0.01731031 -0.0008237911
20040810 0.03947453 -0.002337767
20040811 -0.01631233 0.0006606293
20040812 -0.02085394 0.00140239
20040813 0.01535747 0.002387782
20040816 -0.001947896 -0.001728514
20040817 0.002919733 0.002988719
20040818 0.02779317 -0.0008764963
20040819 -0.03298921 0.001040754
20040820 0.002926713 -0.001013352
20040823 0.009049926 -0.001453349
20040824 0.02760738 8.232147e-05
20040825 0.03384958 0.001042152
20040826 0.04756465 0.002081052
20040827 -0.008984238 0.0001914582
20040830 -0.006718519 0.002758396
20040831 0.01078563 0.002750809
20040901 0.03895337 0.0002175628
20040902 -0.00559261 -0.002886555
20040903 -0.01213129 -0.004975679
20040907 0.01493196 0.002818946
20040908 0.01636437 0.004118319
20040909 -0.01804381 -0.001525346
20040910 0.004750698 0.001116999
20040913 -0.007836626 0.001741118
20040914 -0.002813955 0.001385286
20040915 -0.008204566 -0.001711515
20040916 0.03214768 0.004990518
20040917 0.02150021 -0.002844798
20040920 0.01523043 0.003872353
20040921 0.007923526 0.0009454988
20040922 -0.02909622 0.002292496
20040923 0.009435347 -0.001941539
20040924 0.0005368559 2.699165e-05
20040927 0.006415377 0.002076172
20040928 0.0134975 -0.0008353431
20040929 0.01668404 -0.003618887
20040930 0.001808364 -0.001136979
20041001 -0.002067135 -0.003092618
20041004 0.003098196 0.001031936
20041005 0.01484132 0.0004070501
20041006 0.03174864 -0.002580787
20041007 -0.02541833 -0.001061412
20041008 -0.01423484 0.005837411
20041011 -0.01210598 0.0004330528
20041012 -0.007804375 0.001784363
20041013 0.03742102 0.001214788
20041014 0.1236078 0.002909485
20041015 0.01149468 -0.002127403
20041018 0.04826717 0.0003503901
20041019 -0.006934992 0.001023514
20041020 0.001053445 0.001210703
20041021 0.009852306 -0.000376506
20041022 -0.01111656 0.001155961
20041025 0.002948648 0.001074114
20041026 0.008794217 -0.0004295071
20041027 0.04742924 -0.004682841
20041028 0.03688626 0.0007280866
20041029 0.004015925 0.002987688
20041101 0.0009535452 -0.002960732
20041102 0.01982125 0.000646726
20041103 0.03327229 0.0009154797
20041104 -0.01567115 8.07374e-05
20041105 0.004946745 -0.006344257
20041108 -0.006232381 -0.0009212345
20041109 -0.006086485 -8.132616e-05
20041110 0.01286785 -0.002171141
20041111 0.009995874 0.0001358345
20041112 0.003610474 0.003173271
20041115 -0.004696009 0.000703806
20041116 -0.005536297 -0.0002435691
20041117 -0.000637203 0.003296677
20041118 0.008885408 0.001321022
20041119 -0.003979909 -0.003751944
20041122 0.1061755 0.001594272
20041123 -0.001304851 -0.0007292666
20041124 0.04437376 -0.0005405406
20041126 0.007775691 -0.001840026
20041129 0.05851699 -0.003391259
20041130 -0.02051908 -0.0002989821
20041201 0.01097654 -0.0004622391
20041202 -0.03880216 -0.001170148
20041203 -0.03957069 0.006297182
20041206 0.04827384 0.001703186
20041207 -0.04492833 0.0004050934
20041208 0.006181853 0.005143892
20041209 0.01115752 -0.001370913
20041210 0.01796565 0.0003765162
20041213 -0.003690803 0.0005107596
20041214 0.005836932 0.001128123
20041215 -0.0004591054 0.002547021
20041216 0.02026527 -0.004939077
20041217 -0.02441155 -0.001130826
20041220 -0.03555257 0.0008078632
20041221 0.01534762 0.001452511
20041222 0.0009415566 -0.001021918
20041223 0.004069707 -0.0005651922
20041227 -0.01336795 -0.002857761
20041228 0.01601999 2.69982e-05
20041229 0.004042817 -0.001377839
20041230 0.005571451 0.002753781
20041231 -0.006192132 0.002450421
20050103 -0.01738627 8.068095e-05
20050104 0.01021762 -0.003448186
20050105 0.008719871 0.0005125922
20050106 0.0007746998 0.0002696799
20050107 0.07028324 -0.0004045471
20050110 -0.004196794 0.0004854369
20050111 -0.06593149 0.001562585
20050112 0.01384472 0.0005651618
20050113 0.06419471 0.002472189
20050114 0.00571464 -0.001342823
20050118 0.006389543 0.0008596143
20050119 -0.01095883 0.0005368839
20050120 0.008265744 0.001501743
20050121 0.0004259093 0.001472735
20050124 0.003822684 0.0008023965
20050125 0.01806681 -0.002703971
20050126 0.002772154 -0.0001072386
20050127 0.005383483 -0.0005363656
20050128 0.01827892 0.003320839
20050131 0.03871097 0.0002138694
20050201 0.008158628 -0.0001603978
20050202 0.02672567 -0.0001604235
20050203 -0.02312125 -0.0008827897
20050204 0.01315016 0.004566035
20050207 0.001267197 0.001490789
20050208 0.02452577 0.0008508828
20050209 -0.02706292 0.002786885
20050210 -0.004837683 -0.003877209
20050211 0.03572519 -0.001704349
20050214 0.04125038 0.001278534
20050215 0.04369626 -0.001091979
20050216 0.01926817 -0.002695096
20050217 -0.0260781 -0.0006949642
20050218 -0.01145334 -0.003455253
20050222 -0.0176641 -0.0003757078
20050223 0.03389018 0.0008317348
20050224 0.007902691 -0.0005096908
20050225 0.0006747723 0.0005096908
20050228 0.008169538 -0.003492562
20050301 -0.008057374 0.0001076455
20050302 -0.008553477 -5.382131e-05
20050303 -0.0542788 -0.0001883974
20050304 0.02411488 0.003653954
20050307 -0.001402984 0.0006702323
20050308 -0.05332694 -0.00303303
20050309 -0.02954622 -0.00568819
20050310 0.0121242 0.001890666
20050311 0.01098643 -0.003270406
20050314 0.001241229 0.001244555
20050315 0.01574834 -0.001136272
20050316 0.005356628 0.0002435955
20050317 0.02565118 0.002081673
20050318 0.01666536 -0.001784025
20050321 0.01707833 -0.0004059046
20050322 -0.02010883 -0.003742073
20050323 -0.006559466 -0.001141677
20050324 -0.001175691 0.0007340847
20050328 0.0007057509 -0.001196563
20050329 -0.01851026 0.001658488
20050330 0.02483894 0.001465878
20050331 -0.02675679 0.002303056
20050401 -0.0188954 0.002513753
20050404 0.004879078 -0.0007561641
20050405 0.0192819 -0.0003512707
20050406 0.01044922 0.001593239
20050407 0.02864285 -0.001971668
20050408 0.004123487 -0.0007843456
20050411 -0.04250049 0.002162221
20050412 0.017499 0.004095385
20050413 -0.03871484 -0.0002958142
20050414 -0.09662655 0.000591541
20050415 -0.05262154 0.003488344
20050418 0.007608978 0.00160591
20050419 0.04044016 0.0035506
20050420 -0.04353296 -0.00117324
20050421 0.04595663 -0.004465547
20050422 -0.04623872 0.002515994
20050425 0.04084439 0.0006146528
20050426 -0.02159449 -0.0005879209
20050427 -0.006654089 0.001629296
20050428 -0.01147054 0.003117633
20050429 0.014525 -0.001677518
20050502 0.01020871 0.0007991689
20050503 -0.006057309 -0.000612639
20050504 0.02562876 5.328786e-05
20050505 -0.01273171 0.001517512
20050506 0.01515163 -0.005094091
20050509 -0.007276409 0
20050510 -0.01498877 0.003123543
20050511 -0.02249104 0.001278636
20050512 -0.04244936 0.001170649
20050513 0.01857835 0.001779951
20050516 0.02218508 0.0006898748
20050517 -0.005359336 0.0006363854
20050518 0.01348369 0.002382845
20050519 0.04660874 -0.002064804
20050520 0 -0.000768772
20050523 0.05718814 0.003256599
20050524 -0.00151014 0.001743081
20050525 0.002012973 -0.001558065
20050526 0.0238464 -0.0006609298
20050527 -0.004427788 0.0004759135
20050531 -0.01993846 0.004536232
20050601 0.01350736 0.00566767
20050602 -0.006472904 0.0008892144
20050603 -0.04599682 -0.004296462
20050606 -0.008403208 0.001574019
20050607 -0.03707071 0.002670159
20050608 0.0103453 -0.001438906
20050609 0.01958005 -0.002254083
20050610 -0.05010558 -0.003838373
20050613 0.002509848 -0.001344281
20050614 0.002781129 -0.002218057
20050615 0.03090644 0.0003435927
20050616 0.02263391 0.002428211
20050617 0.008651468 -0.0002109148
20050620 -0.01844099 -0.0005274818
20050621 0.006625006 0.002845102
20050622 0.01806092 0.005168919
20050623 0.008781331 -0.000654476
20050624 -0.02948648 0.002432487
20050627 -0.01763356 0.001305347
20050628 0.005644042 -0.003371274
20050629 -0.0255168 -0.001257335
20050630 0.0120254 0.002434652
20050701 -0.008457665 -0.00461253
20050705 0.0397475 -0.00270928
20050706 -0.01565592 0.001710594
20050707 0.006398486 0.001418887
20050708 0.01634174 -0.002997793
20050711 -0.003929711 0.0006844988
20050712 0.003668264 -0.00173849
20050713 0.002871872 -0.0009231541
20050714 0.0607018 -0.0006071085
20050715 0.01944178 0.0003695882
20050718 -0.001445044 -0.001479173
20050719 0.04015681 0.00221794
20050720 0.01013645 0.0008963409
20050721 -0.007823524 -0.004913366
20050722 0.01626796 0.002644595
20050725 -0.004327349 -0.001004122
20050726 -0.004117465 0.0003172002
20050727 0.008217147 -0.0011371
20050728 -0.004328354 0.003433797
20050729 -0.02660684 -0.004121974
20050801 0.002342255 -0.001298237
20050802 0.0102394 -0.0008222049
20050803 0.0006947586 0.001855632
20050804 -0.01187017 -0.0009273858
20050805 0.006534603 -0.003611742
20050808 -0.007940442 -0.000798467
20050809 0.02706346 0.001277241
20050810 -0.01009175 -5.318583e-05
20050811 0.01419083 0.002921028
20050812 0.04662306 0.003916696
20050815 0.03369876 -0.0007133893
20050816 -0.03045096 0.002586914
20050817 0.01927209 -0.002164103
20050818 -0.01819248 0.00287565
20050819 -0.01020287 0.0003950851
20050822 0.0008726192 0.0001053297
20050823 -0.002838023 0.001473452
20050824 0.0006557849 0.0004468686
20050825 0.006316012 0.0009981614
20050826 -0.006971243 -0.001497616
20050829 0.002183614 0.001129988
20050830 0.01579953 0.004428786
20050831 0.006847502 0.003471637
20050901 -0.01352708 0.0008334853
20050902 -0.0008653743 -0.0008074284
20050906 0.05431772 -0.002008373
20050907 -0.002462028 -0.002849936
20050908 0.02234547 -0.0002356792
20050909 0.03027214 0.000759212
20050912 0.001752464 -0.001650057
20050913 -0.01134815 0.001937884
20050914 -0.02409804 -0.001387562
20050915 0.005227314 -0.00225562
20050916 0.02651534 -0.002287037
20050919 0.02754123 0.001393875
20050920 0.0103938 -0.0003680046
20050921 -0.02051398 0.002861608
20050922 -0.004038142 0.0006813775
20050923 0.02473944 -0.003253827
20050926 0.01195821 -0.001788862
20050927 -0.007456732 -0.0005004016
20050928 -0.04516684 0.002210411
20050929 0.02436768 -0.00155204
20050930 0.02397431 -0.001712668
20051003 0.01536338 -0.002217647
20051004 -0.012755 0.0006605282
20051005 -0.0182098 0.0009503947
20051006 -0.02067629 0.0002638383
20051007 -0.007767086 0.0003692567
20051010 -0.01829534 0.0004218408
20051011 0.02393232 -0.001054936
20051012 -0.04641888 -0.002748053
20051013 0.08724868 -0.001694871
20051014 0.004826334 -0.0006097965
20051017 -0.01042414 0.0004772637
20051018 -0.023285 0.0006095057
20051019 0.05096779 0.0009532637
20051020 0.02160688 7.939764e-05
20051021 -0.008586761 0.003513642
20051024 0.02009866 -0.002297
20051025 -0.01222441 -0.002673268
20051026 0.01644209 -0.00419633
20051027 -0.02881726 0.001303278
20051028 -0.01710954 -0.0003721919
20051031 0.05569863 0.0008239532
20051101 -0.001564223 -0.0008505436
20051102 0.04172623 -0.001223925
20051103 0.0311992 -0.001812029
20051104 -0.01138051 -0.0004535208
20051107 -0.01515932 0.001200048
20051108 -0.005494065 0.003246238
20051109 0.003499868 -0.003006401
20051110 0.01764442 0.003245461
20051111 0.005866757 0.0001327863
20051114 -0.00146307 -0.001834009
20051115 0.01341659 0.002524214
20051116 0.04197749 0.003628999
20051117 -0.006642009 0.001638002
20051118 0.0006198079 -0.001823106
20051121 0.006176884 0.00198148
20051122 0.02373117 0.001766808
20051123 0.008830893 -0.002400455
20051125 0.03268885 0.002479493
20051128 0.004604384 0.001737254
20051129 -0.02264958 -0.003767872
20051130 -0.004120478 -0.0009507964
20051201 0.0542391 -0.001083954
20051202 0.01428153 0.0003173764
20051205 -0.01121465 -0.00145547
20051206 0.0305777 0.003674288
20051207 -0.001351913 -0.0009239095
20051208 0.001756457 0.002821843
20051209 0.003375297 -0.00329733
20051212 0.007765768 -0.0001056943
20051213 0.0009335641 0.0007660305
20051214 -0.04041687 0.004031785
20051215 0.002358217 -0.0007366289
20051216 -0.01493497 0.0009732873
20051219 0.00378981 0.0004994283
20051220 0.01017506 -0.001130642
20051221 0.01909257 -0.0008685697
20051222 0.00705009 0.002734757
20051223 -0.009093218 0.002543963
20051227 0.01192561 0.00230234
20051228 -0.008930761 -0.001621551
20051229 -0.02923933 5.234917e-05
20051230 0.006139117 -0.0009951031
20060103 0.03901204 0.002041511
20060104 0.002938678 0.0007318348
20060105 -0.007901132 -0.0001306455
20060106 0.02548547 -0.001124257
20060109 -0.003282381 0.0006276479
20060110 0.06132837 -0.002093694
20060111 0.0369065 -0.001468198
20060112 0.004649176 0.002410903
20060113 0.01529247 0.002822793
20060117 -0.01033219 0.001356286
20060118 -0.02655652 -0.0002606814
20060119 -0.04278747 -0.00159163
20060120 -0.03798747 0.001096148
20060123 0.02056508 0.0005476237
20060124 -0.02120934 -0.001121647
20060125 -0.02449558 -0.003843996
20060126 -0.02552501 -0.001651961
20060127 -0.004156627 0.0009967475
20060130 0.04040559 -0.0009705046
20060131 0.006776984 0.000472255
20060201 -0.001192711 -0.001811523
20060202 -0.04501829 0.0004203557
20060203 -0.003515171 0.001548536
20060206 -0.06537834 0
20060207 0.004448093 -0.0009445845
20060208 0.0177407 -0.001365977
20060209 -0.05773187 0.001339726
20060210 0.03569142 -0.001550042
20060213 -0.03939281 0.0006833653
20060214 0.0443575 -0.001156738
20060215 0.02301609 0.0003419028
20060216 0.01931525 0.000473211
20060217 -0.003975893 0.002860782
20060221 -0.01736388 -0.0006554197
20060222 0.03191137 0.001493731
20060223 0.006010898 -0.001651095
20060224 -0.004050191 0.000288483
20060227 -0.006598724 -0.0004983411
20060228 -0.03585104 0.002358368
20060301 0.008866575 -0.001257104
20060302 0.007353894 -0.001862369
20060303 -0.0275264 -0.001865844
20060306 -0.03363641 -0.00197475
20060307 0.01259633 0.000237176
20060308 -0.009850356 0.000263463
20060309 -0.02670133 0.0005003885
20060310 -0.01164251 -0.0008165524
20060313 0.03864843 -0.0004744333
20060314 0.02466334 0.003894229
20060315 -0.01632351 -0.001235038
20060316 -0.02941851 0.003883908
20060317 0.005427246 -0.0008122732
20060320 -0.01041606 0.001100341
20060321 -0.03466184 -0.002753125
20060322 -0.002267569 0.0004200137
20060323 -0.02478974 -0.001549675
20060324 -0.003329537 0.003201766
20060327 -0.007533304 -0.0009699449
20060328 -0.01353418 -0.00331013
20060329 0.05983278 -0.001290238
20060330 0.006715401 -0.001872487
20060331 -0.0004781143 0.0004750469
20060403 -0.001116623 -0.0006862512
20060404 -0.0239065 0.0006598657
20060405 0.09416498 0.001687275
20060406 0.05823211 -0.002320737
20060407 -0.020564 -0.002829081
20060410 -0.01617816 0.0005558717
20060411 -0.009951351 0.001454392
20060412 -0.01900547 -0.002275073
20060413 -0.003619543 -0.002439543
20060417 -0.02526037 0.002148172
20060418 0.02150706 0.001958502
20060419 -0.008645263 -0.002064476
20060420 0.02971413 -0.0003444941
20060421 -0.008762277 0.0009801715
20060424 -0.01942954 0.001983891
20060425 0.006367683 -0.003892137
20060426 0.02948404 -0.001380446
20060427 0.01759922 0.001619176
20060428 0.01474082 0.001404699
20060501 -0.01128645 -0.002359961
20060502 0.02860981 0.001008305
20060503 -0.006724559 -0.001406601
20060504 -0.0001410099 -0.0002921841
20060505 0.01062832 0.002202556
20060508 0 0
20060509 -0.01203513 -0.0002385971
20060510 -0.0060724 0.000159071
20060511 -0.03531945 -0.00108749
20060512 -0.006624896 -0.002231729
20060515 0.001328118 0.002337877
20060516 -0.04233564 0.002411843
20060517 0.004299743 -0.00315512
20060518 -0.032392 0.004186989
20060519 0.02083249 0.0009515503
20060522 -0.01767224 0.00142563
20060523 -0.003635601 -0.001293542
20060524 0.003004482 0.00168919
20060525 0.01550911 -0.001662774
20060526 -0.0122153 0.001108823
20060530 -0.03733745 -0.001003168
20060531 -0.02397 -0.001586001
20060601 0.03936878 0.0004231797
20060602 -0.00823683 0.005932076
20060605 -0.02729104 -0.001078337
20060606 -0.004627691 0.0008154354
20060607 -0.01958045 -0.0008417509
20060608 0.0367947 0.00118351
20060609 -0.02533422 0.0007356999
20060612 -0.03854542 -2.626568e-05
20060613 0.02306495 0.001364901
20060614 -0.01242082 -0.004548151
20060615 0.03026147 -0.002136612
20060616 -0.03112954 -0.001162545
20060619 -0.006273638 -0.0008727966
20060620 0.004708896 -0.0004234485
20060621 0.006763079 0.0002911401
20060622 0.02929372 -0.001907184
20060623 -0.0126679 -0.00114075
20060626 0.002716307 -0.0006107033
20060627 -0.02680096 0.00180448
20060628 -0.02485843 -0.001671687
20060629 0.05132029 0.002811076
20060630 -0.02925169 0.003304827
20060703 0.01180406 5.278856e-05
20060705 -0.01650344 -0.00346355
20060706 -0.02184181 0.002222282
20060707 -0.006656103 0.002849982
20060710 -0.00724619 0.0004742083
20060711 0.01174871 0.001605369
20060712 -0.04954535 0.0002103492
20060713 -0.01349667 0.001733695
20060714 -0.03070563 0.0007608254
20060717 0.03299948 5.244939e-05
20060718 0.01006914 -0.003072925
20060719 0.02243054 0.003859336
20060720 0.1118088 0.001780245
20060721 0.003629406 -0.0007588346
20060724 0.01146206 0.0004187386
20060725 0.008236983 -0.001230544
20060726 0.03087735 0.001989061
20060727 -0.007386211 0.0001045779
20060728 0.03395978 0.002819477
20060731 0.03549648 0.0007817794
20060801 -0.01154337 0.0002604574
20060802 0.01448262 0.001197231
20060803 0.02076295 0.0004940904
20060804 -0.01871096 0.002803886
20060807 -0.01608772 -0.0007002347
20060808 -0.03682479 0.0006743089
20060809 -0.01854082 -0.0004408428
20060810 0.007519656 -0.0003891404
20060811 -0.006576578 -0.002051975
20060814 0.004545653 -0.0007282943
20060815 0.03850507 0.004076816
20060816 0.02276392 0.003156536
20060817 -0.00575352 0.0003099414
20060818 0.004723825 0.0016514
20060821 -0.02007925 0.001416996
20060822 0.01580051 0.0002831585
20060823 -0.004595543 -0.0002831585
20060824 0.007400548 0.0004633085
20060825 0.0137668 0.0009773915
20060828 -0.0260822 -0.0002056873
20060829 -0.007493003 0.0007968026
20060830 0.007194061 0.001489089
20060831 0.01320444 0.001896658
20060901 0.007780652 0.0005887699
20060905 0.04433741 -0.002049391
20060906 -0.02049357 -0.0008465989
20060907 0.03879274 0.0004618701
20060908 -0.003853415 0.001589255
20060911 -0.0002760381 -0.001178883
20060912 0.001791394 0.001563001
20060913 0.02138569 0.0007166257
20060914 -0.0004040816 -0.0012032
20060915 -0.0009444458 -0.0003074322
20060918 -0.002838023 -0.0002818959
20060919 -0.00162532 0.003837205
20060920 0.01999673 0.0005360356
20060921 -0.008138024 0.004176328
20060922 -0.02235093 0.002385909
20060925 0.03697878 0.002557255
20060926 0.0242574 -0.00129047
20060927 -0.01558278 -5.06406e-05
20060928 0.007821333 -0.001393623
20060929 -0.0003900761 -0.0002535947
20061002 -0.02792634 0.001596574
20061003 -0.01047366 0.0002531902
20061004 0.01739679 0.002604135
20061005 -0.007322746 -0.002173859
20061006 -0.008185409 -0.004514451
20061009 0.005508799 0.0004320368
20061010 -0.01104881 -0.002518605
20061011 -0.007889037 -0.001657086
20061012 0.02734373 0.000484663
20061013 -0.003194096 -0.001327005
20061016 0.005052216 0.001429009
20061017 -0.01483043 0.0008156607
20061018 0.003225792 0.0005603811
20061019 0.05811984 -0.0008406894
20061020 0.01207975 0.0003567424
20061023 0.01871086 -0.001657381
20061024 -0.005045708 0.0001531042
20061025 0.007742946 0.002421031
20061026 0.006224587 0.00327815
20061027 -0.02189495 0.002407289
20061030 0.0001239923 0.0007337036
20061031 0.008173506 0.003635266
20061101 -0.02396488 0.002365912
20061102 -0.002276589 -0.001660587
20061103 -0.008774383 -0.005833865
20061106 0.01797547 0.0009114155
20061107 0.009985974 0.002678799
20061108 0.02381027 0.001689509
20061109 0.01073616 2.519495e-05
20061110 -0.002643491 0.002114112
20061113 0.01468958 -0.0002765939
20061114 0.00767646 0.001708629
20061115 -0.01123892 -0.002463365
20061116 0.01838987 -0.001838907
20061117 0.002799079 0.003096484
20061120 0.007196046 0.0007537878
20061121 0.0243345 0.001004167
20061122 0.01911612 0.0006772434
20061124 0.01451022 0.001328071
20061127 -0.02307315 0.001001151
20061128 0.02503597 0.001799551
20061129 -0.0001090059 -0.0004246019
20061130 -0.001526164 0.003217482
20061201 -0.003715895 0.002362862
20061204 -0.002192402 0.0003974069
20061205 0.001644647 -0.0001738461
20061206 -0.01590278 -0.001988962
20061207 -0.03155156 9.954211e-05
20061208 0.01391967 -0.003414972
20061211 0.005536644 0.001796184
20061212 -0.02984908 0.001643672
20061213 0.03322392 -0.004214207
20061214 -0.005630823 -0.001075094
20061215 -0.009417203 0.0001750941
20061218 -0.0259847 0.000825031
20061219 0.009780019 -0.00039993
20061220 -0.0181212 0.0002999625
20061221 -0.02218835 0.002695621
20061222 -0.008479853 -0.003445696
20061226 -0.008429428 0.001499588
20061227 0.0001229924 -0.002575678
20061228 -0.008004954 -0.001252725
20061229 0.04792407 -0.0005516965
20070103 -0.01233375 0.003180608
20070104 0.02195325 0.002522258
20070105 -0.007146475 -0.001073055
20070108 0.004925848 2.496785e-05
20070109 0.0797996 0.0002496443
20070110 0.04674617 -0.0009489799
20070111 -0.01244816 -0.002727081
20070112 -0.01239348 -0.001504325
20070116 0.0258724 0.00155443
20070117 -0.02239081 -0.001930866
20070118 -0.06392751 0.001705372
20070119 -0.006419561 -0.0009275625
20070122 -0.01951111 0.001077897
20070123 -0.01263853 -0.001830607
20070124 0.01160144 -0.0001255067
20070125 -0.005203515 -0.002513448
20070126 -0.01013822 -0.0006293504
20070129 0.006537583 -0.001385967
20070130 -0.004548328 0.0008570061
20070131 0.00210179 0.002491225
20070201 -0.0116152 -0.0004022021
20070202 0.000117993 0.0005781146
20070205 -0.009602961 0.001481463
20070206 0.002498875 0.00225564
20070207 0.02348896 0.001300943
20070208 0.0003479395 0.0004749228
20070209 -0.03435027 -0.002527181
20070212 0.01915045 -0.0004259958
20070213 -0.002949345 -0.000401103
20070214 0.007885825 0.004428273
20070215 -0.001055557 0.001471744
20070216 -0.004469975 0.0008969504
20070220 0.01253412 0.001095181
20070221 0.03769744 -0.0004727721
20070222 0.003468976 -0.001968137
20070223 -0.004928123 0.002888592
20070226 -0.004726151 0.002880272
20070227 -0.05471282 0.007336899
20070228 0.008069355 -0.002118958
20070301 0.0285447 0.0001726413
20070302 -0.01913389 0.002217023
20070305 0.01059666 -0.0007630864
20070306 0.02143365 -0.0003694445
20070307 -0.00534325 0.00164913
20070308 0.003186916 -0.0002705661
20070309 -0.0003410582 -0.004166108
20070312 0.02136807 0.00249189
20070313 -0.01649225 0.002706894
20070314 0.01793815 -0.001204893
20070315 -0.004789451 -0.0007137847
20070316 0.0002229751 -0.0004432952
20070319 0.01704294 -0.0008132185
20070320 0.003833642 0.0009610054
20070321 0.02579055 0.001673393
20070322 0.0009585405 -0.003053588
20070323 -0.004694 -0.001085776
20070326 0.02460871 0.001726818
20070327 -0.004077301 -0.0009370454
20070328 -0.02353069 -9.868746e-05
20070329 0.005455094 -0.000691085
20070330 -0.009000382 -0.0007656874
20070402 0.007933447 0.0007903772
20070403 0.009035061 -0.001037498
20070404 -0.002436967 0.00074118
20070405 0.00433957 -0.001037806
20070409 -0.01093861 -0.003343118
20070410 0.006386562 0.001759626
20070411 -0.01776995 -0.0005944567
20070412 -0.004329358 7.432642e-05
20070413 -0.02137891 -0.001090675
20070416 0.01310081 0.001759364
20070417 -0.01188232 0.002818435
20070418 0.0005528472 0.002071671
20070419 -0.001439035 -0.0005175154
20070420 0.007725085 0.0001232423
20070423 0.02753832 0.001477724
20070424 -0.002891175 0.001893218
20070425 0.02235623 -0.001228954
20070426 0.03596928 -0.002092695
20070427 0.01086773 -0.0003450996
20070430 -0.001201722 0.003199924
20070501 -0.00331248 -4.915213e-05
20070502 0.00920649 -0.0002703799
20070503 9.9995e-05 -0.001303765
20070504 0.004075683 0.001893591
20070507 0.0303837 0.0005649232
20070508 0.01091027 0.0001964202
20070509 0.01717467 -0.001842956
20070510 0.004294764 0.001106181
20070511 0.01295867 -0.0008848471
20070514 0.005685805 -0.0004427173
20070515 -0.01696815 -0.001206169
20070516 -0.001675403 0.0005909584
20070517 0.01937508 -0.002143888
20070518 0.005286004 -0.002148494
20070521 0.01765817 0.001087171
20070522 0.01383486 -0.00205179
20070523 -0.005741451 -0.001138952
20070524 -0.01968039 0.0002229406
20070525 0.02612573 -0.0002724897
20070529 0.006404448 -0.000619571
20070530 0.03792468 0.0001487321
20070531 0.02017903 -0.0006694685
20070601 -0.02329933 -0.003055485
20070604 0.02444575 0.002013198
20070605 0.01098346 -0.002286908
20070606 0.007875903 0.0002985892
20070607 0.003463993 -0.006063876
20070608 0.003387257 -0.0004506422
20070611 -0.03515164 -0.0002253973
20070612 0.001579752 -0.005021982
20070613 -0.02421483 0.002263013
20070614 0.01058181 -0.0009045909
20070615 0.01462947 0.002410426
20070618 0.03738345 0.001628767
20070619 -0.01149785 0.002775314
20070620 -0.01721025 -0.001599241
20070621 0.01914947 -0.001576754
20070622 -0.007290511 0.001551746
20070625 -0.005380449 0.00349511
20070626 -0.02223334 -0.001671136
