   1.0000000e+00   0.0000000e+00   0.0000000e+00   
   2.0000000e+00   2.0000000e-01   0.0000000e+00   
   3.0000000e+00   2.0000000e-01   1.0000000e-01   
   4.0000000e+00   0.0000000e+00   1.0000000e-01   
   5.0000000e+00   4.2430000e-03   0.0000000e+00   
   6.0000000e+00   8.4850000e-03   0.0000000e+00   
   7.0000000e+00   1.2728000e-02   0.0000000e+00   
   8.0000000e+00   1.6971000e-02   0.0000000e+00   
   9.0000000e+00   2.1313000e-02   0.0000000e+00   
   1.0000000e+01   2.5656000e-02   0.0000000e+00   
   1.1000000e+01   3.0435000e-02   0.0000000e+00   
   1.2000000e+01   3.5214000e-02   0.0000000e+00   
   1.3000000e+01   3.9561000e-02   0.0000000e+00   
   1.4000000e+01   4.3909000e-02   0.0000000e+00   
   1.5000000e+01   4.8257000e-02   0.0000000e+00   
   1.6000000e+01   5.2605000e-02   0.0000000e+00   
   1.7000000e+01   5.6953000e-02   0.0000000e+00   
   1.8000000e+01   6.1300000e-02   0.0000000e+00   
   1.9000000e+01   6.5648000e-02   0.0000000e+00   
   2.0000000e+01   6.9996000e-02   0.0000000e+00   
   2.1000000e+01   7.4344000e-02   0.0000000e+00   
   2.2000000e+01   7.8692000e-02   0.0000000e+00   
   2.3000000e+01   8.3040000e-02   0.0000000e+00   
   2.4000000e+01   8.7387000e-02   0.0000000e+00   
   2.5000000e+01   9.1735000e-02   0.0000000e+00   
   2.6000000e+01   9.6083000e-02   0.0000000e+00   
   2.7000000e+01   1.0043100e-01   0.0000000e+00   
   2.8000000e+01   1.0477900e-01   0.0000000e+00   
   2.9000000e+01   1.0912700e-01   0.0000000e+00   
   3.0000000e+01   1.1347400e-01   0.0000000e+00   
   3.1000000e+01   1.1782200e-01   0.0000000e+00   
   3.2000000e+01   1.2217000e-01   0.0000000e+00   
   3.3000000e+01   1.2651800e-01   0.0000000e+00   
   3.4000000e+01   1.3086600e-01   0.0000000e+00   
   3.5000000e+01   1.3521400e-01   0.0000000e+00   
   3.6000000e+01   1.3956100e-01   0.0000000e+00   
   3.7000000e+01   1.4390900e-01   0.0000000e+00   
   3.8000000e+01   1.4825700e-01   0.0000000e+00   
   3.9000000e+01   1.5260500e-01   0.0000000e+00   
   4.0000000e+01   1.5695300e-01   0.0000000e+00   
   4.1000000e+01   1.6130000e-01   0.0000000e+00   
   4.2000000e+01   1.6564800e-01   0.0000000e+00   
   4.3000000e+01   1.6999600e-01   0.0000000e+00   
   4.4000000e+01   1.7434400e-01   0.0000000e+00   
   4.5000000e+01   1.7868700e-01   0.0000000e+00   
   4.6000000e+01   1.8302900e-01   0.0000000e+00   
   4.7000000e+01   1.8727200e-01   0.0000000e+00   
   4.8000000e+01   1.9151500e-01   0.0000000e+00   
   4.9000000e+01   1.9575700e-01   0.0000000e+00   
   5.0000000e+01   2.0000000e-01   4.2430000e-03   
   5.1000000e+01   2.0000000e-01   8.4850000e-03  
   5.2000000e+01   2.0000000e-01   1.2728000e-02  
   5.3000000e+01   2.0000000e-01   1.6971000e-02  
   5.4000000e+01   2.0000000e-01   2.1476000e-02  
   5.5000000e+01   2.0000000e-01   2.5981000e-02  
   5.6000000e+01   2.0000000e-01   3.1818000e-02  
   5.7000000e+01   2.0000000e-01   3.7656000e-02  
   5.8000000e+01   2.0000000e-01   4.2201000e-02  
   5.9000000e+01   2.0000000e-01   4.6746000e-02  
   6.0000000e+01   2.0000000e-01   5.1292000e-02  
   6.1000000e+01   2.0000000e-01   5.5837000e-02  
   6.2000000e+01   2.0000000e-01   6.0383000e-02  
   6.3000000e+01   2.0000000e-01   6.4928000e-02  
   6.4000000e+01   2.0000000e-01   6.9474000e-02  
   6.5000000e+01   2.0000000e-01   7.4019000e-02  
   6.6000000e+01   2.0000000e-01   7.8524000e-02  
   6.7000000e+01   2.0000000e-01   8.3029000e-02  
   6.8000000e+01   2.0000000e-01   8.7272000e-02  
   6.9000000e+01   2.0000000e-01   9.1515000e-02  
   7.0000000e+01   2.0000000e-01   9.5757000e-02  
   7.1000000e+01   1.9575700e-01   1.0000000e-01  
   7.2000000e+01   1.9151500e-01   1.0000000e-01  
   7.3000000e+01   1.8727200e-01   1.0000000e-01  
   7.4000000e+01   1.8302900e-01   1.0000000e-01  
   7.5000000e+01   1.7868700e-01   1.0000000e-01  
   7.6000000e+01   1.7434400e-01   1.0000000e-01  
   7.7000000e+01   1.6956500e-01   1.0000000e-01  
   7.8000000e+01   1.6478600e-01   1.0000000e-01  
   7.9000000e+01   1.6043900e-01   1.0000000e-01  
   8.0000000e+01   1.5609100e-01   1.0000000e-01  
   8.1000000e+01   1.5174300e-01   1.0000000e-01  
   8.2000000e+01   1.4739500e-01   1.0000000e-01  
   8.3000000e+01   1.4304700e-01   1.0000000e-01  
   8.4000000e+01   1.3870000e-01   1.0000000e-01  
   8.5000000e+01   1.3435200e-01   1.0000000e-01  
   8.6000000e+01   1.3000400e-01   1.0000000e-01  
   8.7000000e+01   1.2565600e-01   1.0000000e-01  
   8.8000000e+01   1.2130800e-01   1.0000000e-01  
   8.9000000e+01   1.1696000e-01   1.0000000e-01  
   9.0000000e+01   1.1261300e-01   1.0000000e-01  
   9.1000000e+01   1.0826500e-01   1.0000000e-01  
   9.2000000e+01   1.0391700e-01   1.0000000e-01  
   9.3000000e+01   9.9569000e-02   1.0000000e-01  
   9.4000000e+01   9.5221000e-02   1.0000000e-01  
   9.5000000e+01   9.0873000e-02   1.0000000e-01  
   9.6000000e+01   8.6526000e-02   1.0000000e-01  
   9.7000000e+01   8.2178000e-02   1.0000000e-01  
   9.8000000e+01   7.7830000e-02   1.0000000e-01  
   9.9000000e+01   7.3482000e-02   1.0000000e-01  
   1.0000000e+02   6.9134000e-02   1.0000000e-01  
   1.0100000e+02   6.4786000e-02   1.0000000e-01  
   1.0200000e+02   6.0439000e-02   1.0000000e-01  
   1.0300000e+02   5.6091000e-02   1.0000000e-01  
   1.0400000e+02   5.1743000e-02   1.0000000e-01  
   1.0500000e+02   4.7395000e-02   1.0000000e-01  
   1.0600000e+02   4.3047000e-02   1.0000000e-01  
   1.0700000e+02   3.8700000e-02   1.0000000e-01  
   1.0800000e+02   3.4352000e-02   1.0000000e-01  
   1.0900000e+02   3.0004000e-02   1.0000000e-01  
   1.1000000e+02   2.5656000e-02   1.0000000e-01  
   1.1100000e+02   2.1313000e-02   1.0000000e-01  
   1.1200000e+02   1.6971000e-02   1.0000000e-01  
   1.1300000e+02   1.2728000e-02   1.0000000e-01  
   1.1400000e+02   8.4850000e-03   1.0000000e-01  
   1.1500000e+02   4.2430000e-03   1.0000000e-01  
   1.1600000e+02   0.0000000e+00   9.5757000e-02   
   1.1700000e+02   0.0000000e+00   9.1515000e-02   
   1.1800000e+02   0.0000000e+00   8.7272000e-02   
   1.1900000e+02   0.0000000e+00   8.3029000e-02   
   1.2000000e+02   0.0000000e+00   7.8524000e-02   
   1.2100000e+02   0.0000000e+00   7.4019000e-02   
   1.2200000e+02   0.0000000e+00   6.8182000e-02   
   1.2300000e+02   0.0000000e+00   6.2344000e-02   
   1.2400000e+02   0.0000000e+00   5.7799000e-02   
   1.2500000e+02   0.0000000e+00   5.3254000e-02   
   1.2600000e+02   0.0000000e+00   4.8708000e-02   
   1.2700000e+02   0.0000000e+00   4.4163000e-02   
   1.2800000e+02   0.0000000e+00   3.9617000e-02   
   1.2900000e+02   0.0000000e+00   3.5072000e-02   
   1.3000000e+02   0.0000000e+00   3.0526000e-02   
   1.3100000e+02   0.0000000e+00   2.5981000e-02   
   1.3200000e+02   0.0000000e+00   2.1476000e-02   
   1.3300000e+02   0.0000000e+00   1.6971000e-02   
   1.3400000e+02   0.0000000e+00   1.2728000e-02   
   1.3500000e+02   0.0000000e+00   8.4850000e-03   
   1.3600000e+02   0.0000000e+00   4.2430000e-03   
   1.3700000e+02   4.3930000e-03   4.3820000e-03   
   1.3800000e+02   1.9107700e-01   6.1290000e-03   
   1.3900000e+02   1.9399400e-01   9.1171000e-02   
   1.4000000e+02   8.9240000e-03   9.3869000e-02   
   1.4100000e+02   6.1920000e-03   9.1067000e-02   
   1.4200000e+02   2.7560000e-03   9.2979000e-02   
   1.4300000e+02   6.9990000e-03   9.7222000e-02   
   1.4400000e+02   2.7560000e-03   9.7222000e-02   
   1.4500000e+02   1.9112500e-01   9.3927000e-02   
   1.4600000e+02   1.9302500e-01   9.7265000e-02   
   1.4700000e+02   1.9726800e-01   9.3022000e-02   
