1 2.0000000000 0.0000000000
2 3.6000000000 0.0000000000
3 5.2000000000 0.0000000000
4 6.8000000000 0.0000000000
5 8.4000000000 0.0000000000
6 10.0000000000 0.0000000000
7 1.9753766812 0.3128689301
8 3.5556780261 0.5631640741
9 5.1359793711 0.8134592182
10 6.7162807160 1.0637543623
11 8.2965820610 1.3140495063
12 9.8768834060 1.5643446504
13 1.9021130326 0.6180339887
14 3.4238034587 1.1124611797
15 4.9454938847 1.6068883707
16 6.4671843108 2.1013155617
17 7.9888747369 2.5957427527
18 9.5105651630 3.0901699437
19 1.7820130484 0.9079809995
20 3.2076234871 1.6343657991
21 4.6332339258 2.3607505986
22 6.0588443645 3.0871353982
23 7.4844548032 3.8135201978
24 8.9100652419 4.5399049974
25 1.6180339887 1.1755705046
26 2.9124611797 2.1160269083
27 4.2068883707 3.0564833119
28 5.5013155617 3.9969397156
29 6.7957427527 4.9373961193
30 8.0901699437 5.8778525229
31 1.4142135624 1.4142135624
32 2.5455844123 2.5455844123
33 3.6769552622 3.6769552622
34 4.8083261121 4.8083261121
35 5.9396969620 5.9396969620
36 7.0710678119 7.0710678119
37 1.1755705046 1.6180339887
38 2.1160269083 2.9124611797
39 3.0564833119 4.2068883707
40 3.9969397156 5.5013155617
41 4.9373961193 6.7957427527
42 5.8778525229 8.0901699437
43 0.9079809995 1.7820130484
44 1.6343657991 3.2076234871
45 2.3607505986 4.6332339258
46 3.0871353982 6.0588443645
47 3.8135201978 7.4844548032
48 4.5399049974 8.9100652419
49 0.6180339887 1.9021130326
50 1.1124611797 3.4238034587
51 1.6068883707 4.9454938847
52 2.1013155617 6.4671843108
53 2.5957427527 7.9888747369
54 3.0901699437 9.5105651630
55 0.3128689301 1.9753766812
56 0.5631640741 3.5556780261
57 0.8134592182 5.1359793711
58 1.0637543623 6.7162807160
59 1.3140495063 8.2965820610
60 1.5643446504 9.8768834060
61 0.0000000000 2.0000000000
62 0.0000000000 3.6000000000
63 0.0000000000 5.2000000000
64 0.0000000000 6.8000000000
65 0.0000000000 8.4000000000
66 0.0000000000 10.0000000000
67 -0.3128689301 1.9753766812
68 -0.5631640741 3.5556780261
69 -0.8134592182 5.1359793711
70 -1.0637543623 6.7162807160
71 -1.3140495063 8.2965820610
72 -1.5643446504 9.8768834060
73 -0.6180339887 1.9021130326
74 -1.1124611797 3.4238034587
75 -1.6068883707 4.9454938847
76 -2.1013155617 6.4671843108
77 -2.5957427527 7.9888747369
78 -3.0901699437 9.5105651630
79 -0.9079809995 1.7820130484
80 -1.6343657991 3.2076234871
81 -2.3607505986 4.6332339258
82 -3.0871353982 6.0588443645
83 -3.8135201978 7.4844548032
84 -4.5399049974 8.9100652419
85 -1.1755705046 1.6180339887
86 -2.1160269083 2.9124611797
87 -3.0564833119 4.2068883707
88 -3.9969397156 5.5013155617
89 -4.9373961193 6.7957427527
90 -5.8778525229 8.0901699437
91 -1.4142135624 1.4142135624
92 -2.5455844123 2.5455844123
93 -3.6769552622 3.6769552622
94 -4.8083261121 4.8083261121
95 -5.9396969620 5.9396969620
96 -7.0710678119 7.0710678119
97 -1.6180339887 1.1755705046
98 -2.9124611797 2.1160269083
99 -4.2068883707 3.0564833119
100 -5.5013155617 3.9969397156
101 -6.7957427527 4.9373961193
102 -8.0901699437 5.8778525229
103 -1.7820130484 0.9079809995
104 -3.2076234871 1.6343657991
105 -4.6332339258 2.3607505986
106 -6.0588443645 3.0871353982
107 -7.4844548032 3.8135201978
108 -8.9100652419 4.5399049974
109 -1.9021130326 0.6180339887
110 -3.4238034587 1.1124611797
111 -4.9454938847 1.6068883707
112 -6.4671843108 2.1013155617
113 -7.9888747369 2.5957427527
114 -9.5105651630 3.0901699437
115 -1.9753766812 0.3128689301
116 -3.5556780261 0.5631640741
117 -5.1359793711 0.8134592182
118 -6.7162807160 1.0637543623
119 -8.2965820610 1.3140495063
120 -9.8768834060 1.5643446504
121 -2.0000000000 0.0000000000
122 -3.6000000000 0.0000000000
123 -5.2000000000 0.0000000000
124 -6.8000000000 0.0000000000
125 -8.4000000000 0.0000000000
126 -10.0000000000 0.0000000000
