TITLE = "contour"
variables = "x", "y", "rho"
Zone I = 101, J = 101 F = POINT
0	0	1
1	0	0.943578
2	0	0.887438
3	0	0.831859
4	0	0.777109
5	0	0.723447
6	0	0.671113
7	0	0.62033
8	0	0.571298
9	0	0.524194
10	0	0.479167
11	0	0.436342
12	0	0.395814
13	0	0.35765
14	0	0.321894
15	0	0.288559
16	0	0.257637
17	0	0.229096
18	0	0.202884
19	0	0.17893
20	0	0.15715
21	0	0.137443
22	0	0.119702
23	0	0.10381
24	0	0.0896445
25	0	0.0770805
26	0	0.0659923
27	0	0.0562551
28	0	0.0477464
29	0	0.040348
30	0	0.0339469
31	0	0.0284359
32	0	0.0237147
33	0	0.0196899
34	0	0.0162758
35	0	0.0133939
36	0	0.0109732
37	0	0.00894987
38	0	0.00726697
39	0	0.00587407
40	0	0.00472684
41	0	0.00378657
42	0	0.00301967
43	0	0.00239724
44	0	0.00189452
45	0	0.00149045
46	0	0.00116726
47	0	0.000910011
48	0	0.000706241
49	0	0.000545614
50	0	0.000419608
51	0	0.000321237
52	0	0.000244811
53	0	0.00018572
54	0	0.000140252
55	0	0.000105434
56	0	7.88991e-05
57	0	5.87742e-05
58	0	4.35836e-05
59	0	3.21722e-05
60	0	2.36407e-05
61	0	1.72927e-05
62	0	1.25918e-05
63	0	9.12718e-06
64	0	6.58581e-06
65	0	4.7305e-06
66	0	3.38244e-06
67	0	2.40757e-06
68	0	1.70591e-06
69	0	1.20327e-06
70	0	8.44884e-07
71	0	5.90559e-07
72	0	4.10924e-07
73	0	2.84638e-07
74	0	1.96272e-07
75	0	1.34729e-07
76	0	9.20663e-08
77	0	6.26296e-08
78	0	4.24129e-08
79	0	2.8593e-08
80	0	1.91895e-08
81	0	1.28207e-08
82	0	8.52724e-09
83	0	5.64616e-09
84	0	3.72175e-09
85	0	2.44226e-09
86	0	1.59548e-09
87	0	1.03764e-09
88	0	6.71821e-10
89	0	4.33029e-10
90	0	2.77864e-10
91	0	1.77494e-10
92	0	1.12858e-10
93	0	7.14116e-11
94	0	4.49364e-11
95	0	2.80692e-11
96	0	1.73185e-11
97	0	1.04099e-11
98	0	5.84811e-12
99	0	2.62202e-12
100	0	0
0	1	1
1	1	0.943578
2	1	0.887438
3	1	0.831859
4	1	0.777109
5	1	0.723447
6	1	0.671113
7	1	0.62033
8	1	0.571298
9	1	0.524194
10	1	0.479167
11	1	0.436342
12	1	0.395814
13	1	0.35765
14	1	0.321894
15	1	0.288559
16	1	0.257637
17	1	0.229096
18	1	0.202884
19	1	0.17893
20	1	0.15715
21	1	0.137443
22	1	0.119702
23	1	0.10381
24	1	0.0896445
25	1	0.0770805
26	1	0.0659923
27	1	0.0562551
28	1	0.0477464
29	1	0.040348
30	1	0.0339469
31	1	0.0284359
32	1	0.0237147
33	1	0.0196899
34	1	0.0162758
35	1	0.0133939
36	1	0.0109732
37	1	0.00894987
38	1	0.00726697
39	1	0.00587407
40	1	0.00472684
41	1	0.00378657
42	1	0.00301967
43	1	0.00239724
44	1	0.00189452
45	1	0.00149045
46	1	0.00116726
47	1	0.000910011
48	1	0.000706241
49	1	0.000545614
50	1	0.000419608
51	1	0.000321237
52	1	0.000244811
53	1	0.00018572
54	1	0.000140252
55	1	0.000105434
56	1	7.88991e-05
57	1	5.87742e-05
58	1	4.35836e-05
59	1	3.21722e-05
60	1	2.36407e-05
61	1	1.72927e-05
62	1	1.25918e-05
63	1	9.12718e-06
64	1	6.58581e-06
65	1	4.7305e-06
66	1	3.38244e-06
67	1	2.40757e-06
68	1	1.70591e-06
69	1	1.20327e-06
70	1	8.44884e-07
71	1	5.90559e-07
72	1	4.10924e-07
73	1	2.84638e-07
74	1	1.96272e-07
75	1	1.34729e-07
76	1	9.20663e-08
77	1	6.26296e-08
78	1	4.24129e-08
79	1	2.8593e-08
80	1	1.91895e-08
81	1	1.28207e-08
82	1	8.52724e-09
83	1	5.64616e-09
84	1	3.72175e-09
85	1	2.44226e-09
86	1	1.59548e-09
87	1	1.03764e-09
88	1	6.71821e-10
89	1	4.33029e-10
90	1	2.77864e-10
91	1	1.77494e-10
92	1	1.12858e-10
93	1	7.14116e-11
94	1	4.49364e-11
95	1	2.80692e-11
96	1	1.73185e-11
97	1	1.04099e-11
98	1	5.84811e-12
99	1	2.62202e-12
100	1	0
0	2	1
1	2	0.943578
2	2	0.887438
3	2	0.831859
4	2	0.777109
