-1.000000 1.581139
-0.979798 1.486280
-0.959596 1.393357
-0.939394 1.302371
-0.919192 1.213320
-0.898990 1.126204
-0.878788 1.041025
-0.858586 0.957782
-0.838384 0.876475
-0.818182 0.797103
-0.797980 0.719667
-0.777778 0.644168
-0.757576 0.570604
-0.737374 0.498976
-0.717172 0.429284
-0.696970 0.361528
-0.676768 0.295707
-0.656566 0.231823
-0.636364 0.169874
-0.616162 0.109862
-0.595960 0.051785
-0.575758 -0.004356
-0.555556 -0.058561
-0.535354 -0.110830
-0.515152 -0.161163
-0.494949 -0.209560
-0.474747 -0.256022
-0.454545 -0.300547
-0.434343 -0.343137
-0.414141 -0.383790
-0.393939 -0.422508
-0.373737 -0.459290
-0.353535 -0.494136
-0.333333 -0.527046
-0.313131 -0.558021
-0.292929 -0.587059
-0.272727 -0.614161
-0.252525 -0.639328
-0.232323 -0.662559
-0.212121 -0.683853
-0.191919 -0.703212
-0.171717 -0.720635
-0.151515 -0.736122
-0.131313 -0.749674
-0.111111 -0.761289
-0.090909 -0.770969
-0.070707 -0.778712
-0.050505 -0.784520
-0.030303 -0.788392
-0.010101 -0.790327
0.010101 -0.790327
0.030303 -0.788392
0.050505 -0.784520
0.070707 -0.778712
0.090909 -0.770969
0.111111 -0.761289
0.131313 -0.749674
0.151515 -0.736122
0.171717 -0.720635
0.191919 -0.703212
0.212121 -0.683853
0.232323 -0.662559
0.252525 -0.639328
0.272727 -0.614161
0.292929 -0.587059
0.313131 -0.558021
0.333333 -0.527046
0.353535 -0.494136
0.373737 -0.459290
0.393939 -0.422508
0.414141 -0.383790
0.434343 -0.343137
0.454545 -0.300547
0.474747 -0.256022
0.494949 -0.209560
0.515152 -0.161163
0.535354 -0.110830
0.555556 -0.058561
0.575758 -0.004356
0.595960 0.051785
0.616162 0.109862
0.636364 0.169874
0.656566 0.231823
0.676768 0.295707
0.696970 0.361528
0.717172 0.429284
0.737374 0.498976
0.757576 0.570604
0.777778 0.644168
0.797980 0.719667
0.818182 0.797103
0.838384 0.876475
0.858586 0.957782
0.878788 1.041025
0.898990 1.126204
0.919192 1.213320
0.939394 1.302371
0.959596 1.393357
0.979798 1.486280
1.000000 1.581139
