%NLF(2)-0415 Airfoil 
 32.       30. 
%UPPER SURFACE 
0.00000     0.00076 
0.00339     0.00805 
0.01157     0.01578 
0.02457     0.02348 
0.04251     0.03097 
0.06534     0.03820 
0.09285     0.04519 
0.12474     0.05196 
0.16059     0.05850 
0.19991     0.06475 
0.24219     0.07063 
0.28688     0.07600 
0.33346     0.08075 
0.38139     0.08473 
0.43013     0.08784 
0.47913     0.08996 
0.52787     0.09096 
0.57580     0.09075 
0.62242     0.08919 
0.66720     0.08616 
0.70961     0.08126 
0.74985     0.07382 
0.78883     0.06416 
0.82663     0.05364 
0.86248     0.04325 
0.89552     0.03349 
0.92495     0.02470 
0.95000     0.01698 
0.97030     0.01015 
0.98592     0.00455 
0.99628     0.00109 
1.00000     0.00000 
%LOWER SURFACE 
0.00000     0.00076 
0.00212    -0.00519 
0.01042    -0.01028 
0.02481    -0.01556 
0.04468    -0.02100 
0.06956    -0.02654 
0.09906    -0.03210 
0.13268    -0.03762 
0.16994    -0.04297 
0.21025    -0.04804 
0.25308    -0.05261 
0.29785    -0.05649 
0.34399    -0.05945 
0.39094    -0.06122 
0.43810    -0.06148 
0.48486    -0.05953 
0.53165    -0.05421 
0.57997    -0.04592 
0.63002    -0.03644 
0.68079    -0.02708 
0.73118    -0.01850 
0.78007    -0.01121 
0.82636    -0.00546 
0.86897    -0.00139 
0.90692     0.00107 
0.93928     0.00210 
0.96529     0.00204 
0.98436     0.00133 
0.99605     0.00043   
1.00000     0.00000
