% Eppler 662
 33.00000  29.00000 
% UPPER SURFACE 
  0.00000  -0.00074 
  0.00239   0.00770 
  0.00921   0.01761 
  0.02037   0.02828 
  0.03578   0.03926 
  0.05535   0.05024 
  0.07892   0.06094 
  0.10631   0.07113 
  0.13729   0.08062 
  0.17159   0.08923 
  0.20891   0.09681 
  0.24891   0.10324 
  0.29121   0.10841 
  0.33541   0.11225 
  0.38108   0.11470 
  0.42776   0.11570 
  0.47501   0.11525 
  0.52232   0.11331 
  0.56922   0.10988 
  0.61519   0.10489 
  0.65983   0.09824 
  0.70276   0.08968 
  0.74435   0.07890 
  0.78528   0.06682 
  0.82500   0.05493 
  0.86231   0.04390 
  0.89626   0.03395 
  0.92609   0.02516 
  0.95113   0.01745 
  0.97117   0.01056 
  0.98640   0.00483 
  0.99642   0.00118 
  1.00000   0.00000 
% LOWER SURFACE 
  0.00000  -0.00074 
  0.00351  -0.00733 
  0.01336  -0.01289 
  0.02879  -0.01785 
  0.04966  -0.02210 
  0.07571  -0.02567 
  0.10668  -0.02858 
  0.14221  -0.03088 
  0.18189  -0.03264 
  0.22522  -0.03392 
  0.27165  -0.03474 
  0.32061  -0.03512 
  0.37148  -0.03506 
  0.42363  -0.03456 
  0.47642  -0.03357 
  0.52919  -0.03206 
  0.58130  -0.02993 
  0.63214  -0.02702 
  0.68116  -0.02302 
  0.72841  -0.01742 
  0.77449  -0.01061 
  0.81940  -0.00382 
  0.86229   0.00169 
  0.90177   0.00509 
  0.93628   0.00611 
  0.96423   0.00500 
  0.98431   0.00276 
  0.99613   0.00077  
  1.00000   0.00000
