FX76MP-140
1.00000 0.00000
0.99891 0.00145
0.99571 0.00293
0.99034 0.00509
0.98291 0.00787
0.97344 0.01118
0.96192 0.01496
0.94848 0.01936
0.93299 0.02433
0.91571 0.02995
0.89644 0.03617
0.87590 0.04303
0.85350 0.05048
0.82970 0.05851
0.80435 0.06708
0.77773 0.07613
0.74995 0.08541
0.72115 0.09466
0.69133 0.10341
0.66074 0.11139
0.62938 0.11842
0.59750 0.12451
0.56525 0.12952
0.53274 0.13352
0.49997 0.13652
0.46733 0.13862
0.43469 0.13977
0.40243 0.14003
0.37056 0.13935
0.33933 0.13779
0.30861 0.13531
0.27891 0.13200
0.24998 0.12779
0.22221 0.12277
0.19580 0.11695
0.17037 0.11043
0.14643 0.10324
0.12403 0.09557
0.10330 0.08734
0.08422 0.07869
0.06694 0.06946
0.05158 0.05986
0.03802 0.04998
0.02650 0.04044
0.01702 0.03121
0.00960 0.02273
0.00422 0.01459
0.00102 0.00750
0.00000 0.00000
0.00102 -0.00489
0.00422 -0.00938
0.00960 -0.01359
0.01702 -0.01688
0.02650 -0.01936
0.03802 -0.02085
0.05158 -0.02163
0.06694 -0.02171
0.08422 -0.02131
0.10330 -0.02043
0.12403 -0.01916
0.14643 -0.01755
0.17037 -0.01573
0.19580 -0.01376
0.22221 -0.01169
0.24998 -0.00958
0.27891 -0.00743
0.30861 -0.00534
0.33933 -0.00329
0.37056 -0.00136
0.40243 0.00048
0.43469 0.00218
0.46733 0.00381
0.49997 0.00532
0.53274 0.00675
0.56525 0.00806
0.59750 0.00933
0.62938 0.01051
0.66074 0.01171
0.69133 0.01287
0.72115 0.01404
0.74995 0.01510
0.77773 0.01599
0.80435 0.01651
0.82970 0.01668
0.85350 0.01639
0.87590 0.01572
0.89644 0.01461
0.91571 0.01319
0.93299 0.01147
0.94848 0.00959
0.96192 0.00755
0.97344 0.00549
0.98291 0.00349
0.99034 0.00171
0.99571 0.00032
0.99891 -0.00056
1.00000 0.00000
