 -0.300 -0.455 -0.288 -0.147 -0.302 -0.345 -0.349 -0.424 -0.161 -0.229 -0.363 -0.512 
 -0.601 -0.365 -0.105 -0.483 -0.372 -0.738 -0.457 -0.337 -0.234 -0.230 -0.281 -0.393 
 -0.396 -0.236 -0.513 -0.305 -0.558 -0.585 -0.654 -0.412 -0.313 -0.386 -0.380 -0.421 
 -0.283 -0.391 -0.440 -0.273 -0.476 -0.514 -0.182 -0.393 -0.413 -0.479 -0.349 -0.403 
 -0.330 -0.191 -0.124 -0.342 -0.344 -0.323 -0.193 -0.398 -0.405 -0.567 -0.182 -0.316 
 -0.322 -0.253 -0.405 -0.312 -0.266 -0.427 -0.305 -0.275 -0.369 -0.357 -0.034 -0.299 
 -0.127 -0.222 -0.247 -0.377 -0.286 -0.353 -0.256 -0.271 -0.475 -0.465 -0.482 -0.532 
 -0.401 -0.601 -0.458 -0.499 -0.580 -0.782 -0.210 -0.436 -0.443 -0.602 -0.465 -0.364 
 -0.247 -0.155 -0.309 -0.266 -0.265 -0.446 -0.447 -0.315 -0.253 -0.385 -0.242 -0.388 
 -0.286 -0.336 -0.325 -0.307 -0.410 -0.615 -0.458 -0.529 -0.643 -0.366 -0.492 -0.479 
 -0.364  0.041 -0.097 -0.124 -0.557 -0.335 -0.250 -0.147 -0.094  0.100 -0.118 -0.100 
 0.180  0.184  0.122  0.071 -0.281 -0.393 -0.167 -0.261 -0.202 -0.210 -0.291 -0.311 
 -0.258 -0.284 -0.292 -0.291 -0.377 -0.304 -0.270 -0.159 -0.186 -0.322 -0.207 -0.350 
 -0.242 -0.132 -0.078 -0.210 -0.371 -0.490 -0.351 -0.125 -0.239 -0.355 -0.198 -0.137 
 -0.217 -0.212 -0.109 -0.120 -0.109 -0.307 -0.159 -0.227 -0.299 -0.144 -0.140 -0.197 
 -0.138 -0.076 -0.106 -0.176 -0.301 -0.344 -0.244 -0.303 -0.087 -0.254 -0.205 -0.380 
 -0.102 -0.101 -0.008 -0.391 -0.312 -0.113 -0.246 -0.212 -0.302 -0.357 -0.196 -0.443 
 -0.354 -0.235 -0.207 -0.246 -0.363 -0.408 -0.439 -0.288 -0.184 -0.296 -0.328 -0.331 
 -0.333 -0.398 -0.373 -0.423 -0.386 -0.525 -0.427 -0.357 -0.174 -0.201  0.021 -0.110 
 -0.183 -0.313 -0.194 -0.157 -0.102 -0.305 -0.308 -0.169 -0.327 -0.301 -0.313 -0.356 
 -0.265 -0.501 -0.407 -0.399 -0.474 -0.620 -0.403 -0.431 -0.432 -0.547 -0.529 -0.619 
 -0.636 -0.505 -0.510 -0.478 -0.451 -0.469 -0.456 -0.361 -0.331 -0.214 -0.145 -0.196 
 -0.041 -0.034 -0.004 -0.134 -0.233 -0.334 -0.261 -0.356 -0.384 -0.384 -0.296 -0.218 
 -0.364 -0.429 -0.496 -0.443 -0.535 -0.484 -0.464 -0.478 -0.554 -0.594 -0.562 -0.374 
 -0.458 -0.412 -0.338 -0.375 -0.278 -0.529 -0.583 -0.528 -0.401 -0.394 -0.423 -0.427 
 -0.389 -0.217 -0.309 -0.484 -0.474 -0.627 -0.646 -0.561 -0.507 -0.543 -0.417 -0.633 
 -0.454 -0.398 -0.251 -0.633 -0.570 -0.676 -0.463 -0.365 -0.500 -0.383 -0.367 -0.353 
 -0.314 -0.344 -0.456 -0.505 -0.606 -0.553 -0.499 -0.504 -0.637 -0.522 -0.372 -0.433 
 -0.332 -0.415 -0.431 -0.523 -0.593 -0.409 -0.490 -0.274 -0.466 -0.517 -0.348 -0.363 
 -0.194 -0.196 -0.216 -0.264 -0.424 -0.371 -0.269 -0.203 -0.290 -0.276 -0.079 -0.102 
 -0.211 -0.083 -0.098 -0.132 -0.227 -0.267 -0.397 -0.325 -0.359 -0.458 -0.480 -0.461 
 -0.368 -0.473 -0.585 -0.697 -0.638 -0.499 -0.626 -0.520 -0.509 -0.670 -0.531 -0.538 
 -0.437 -0.378 -0.345 -0.450 -0.398 -0.390 -0.493 -0.261 -0.289 -0.431 -0.247 -0.374 
 -0.259 -0.028 -0.388 -0.338 -0.411 -0.376 -0.298 -0.405 -0.366 -0.449 -0.347 -0.345 
 -0.291 -0.358 -0.459 -0.428 -0.333 -0.366 -0.504 -0.431 -0.451 -0.458 -0.545 -0.441 
 -0.455 -0.347 -0.396 -0.398 -0.415 -0.516 -0.401 -0.534 -0.457 -0.635 -0.561 -0.427 
 -0.514 -0.377 -0.476 -0.575 -0.543 -0.661 -0.536 -0.656 -0.623 -0.763 -0.634 -0.659 
 -0.658 -0.623 -0.624 -0.514 -0.627 -0.570 -0.552 -0.548 -0.500 -0.668 -0.575 -0.498 
 -0.440 -0.535 -0.393 -0.478 -0.437 -0.461 -0.507 -0.405 -0.512 -0.463 -0.429 -0.277 
 -0.149 -0.149 -0.308 -0.225 -0.517 -0.479 -0.441 -0.463 -0.494 -0.517 -0.488 -0.503 
 -0.418 -0.449 -0.319 -0.387 -0.555 -0.580 -0.540 -0.456 -0.477 -0.471 -0.593 -0.651 
 -0.523 -0.505 -0.520 -0.638 -0.587 -0.643 -0.637 -0.696 -0.628 -0.718 -0.600 -0.644 
 -0.662 -0.624 -0.644 -0.593 -0.672 -0.631 -0.730 -0.433 -0.513 -0.658 -0.667 -0.715 
 -0.564 -0.611 -0.610 -0.524 -0.564 -0.587 -0.542 -0.542 -0.589 -0.675 -0.748 -0.758 
 -0.667 -0.790 -0.775 -0.812 -0.799 -0.832 -0.686 -0.710 -0.799 -0.625 -0.501 -0.334 
 -0.288 -0.398 -0.265 -0.372 -0.527 -0.540 -0.527 -0.569 -0.510 -0.546 -0.472 -0.449 
 -0.519 -0.355 -0.505 -0.430 -0.460 -0.471 -0.409 -0.440 -0.436 -0.460 -0.416 -0.466 
 -0.294 -0.357 -0.357 -0.388 -0.422 -0.336 -0.433 -0.239 -0.302 -0.251 -0.094 -0.227 
 -0.180 -0.089 -0.012 -0.085 -0.251 -0.410 -0.244 -0.213 -0.279 -0.339 -0.254 -0.416 
 -0.335 -0.217 -0.322 -0.369 -0.348 -0.555 -0.615 -0.389 -0.308 -0.445 -0.733 -0.495 
 -0.740 -0.646 -0.801 -0.516 -0.637 -0.407 -0.020 -0.258 -0.124 -0.402 -0.614 -0.480 
 -0.530 -0.646 -0.494 -0.550 -0.436 -0.255 -0.365 -0.462 -0.275 -0.253  0.084 -0.112 
 -0.086  0.147 -0.139 -0.092 -0.089 -0.201 -0.423 -0.409 -0.357 -0.399 -0.512 -0.254 
 -0.359 -0.652 -0.224 -0.207 -0.236 -0.220 -0.474 -0.293 -0.120 -0.207 -0.106 -0.257 
 -0.439 -0.332 -0.408 -0.448 -0.280 -0.248 -0.307 -0.424 -0.188 -0.253 -0.232 -0.358 
 -0.462 -0.270 -0.472 -0.358 -0.640 -0.529 -0.328 -0.488 -0.397 -0.423 -0.422 -0.400 
 -0.433 -0.273 -0.319 -0.210 -0.430 -0.299 -0.572 -0.471 -0.555 -0.566 -0.285 -0.190 
 -0.383 -0.273 -0.312 -0.355 -0.407 -0.416 -0.473 -0.391 -0.559 -0.479 -0.563 -0.609 
 -0.648 -0.484 -0.316 -0.450 -0.468 -0.372 -0.355 -0.241 -0.445 -0.425 -0.185 -0.138 
 -0.241 -0.336 -0.071 -0.183 -0.275 -0.187 -0.438 -0.122 -0.267 -0.270 -0.351 -0.322 
 -0.375 -0.276 -0.373 -0.301 -0.347 -0.387 -0.304 -0.346 -0.330 -0.356 -0.418 -0.428 
 -0.332 -0.338 -0.419 -0.212 -0.416 -0.411 -0.304 -0.248 -0.423 -0.294 -0.210 -0.321 
 -0.337 -0.412 -0.509 -0.388 -0.538 -0.421 -0.556 -0.393 -0.471 -0.385 -0.159 -0.452 
 -0.467 -0.415 -0.308 -0.322 -0.249 -0.260 -0.335 -0.328 -0.296 -0.240 -0.144 -0.250 
 -0.156 -0.128 -0.154 -0.243 -0.314 -0.248 -0.155 -0.283 -0.311 -0.329 -0.387 -0.289 
 -0.141 -0.165 -0.095 -0.218 -0.279 -0.337 -0.254 -0.486 -0.225 -0.352 -0.257 -0.281 
 -0.289 -0.258 -0.354 -0.323 -0.273 -0.331 -0.434 -0.327 -0.358 -0.310 -0.427 -0.545 
 -0.317 -0.528 -0.414 -0.276 -0.294 -0.107 -0.156 -0.128 -0.146 -0.253 -0.167 -0.318 
 -0.184 -0.307 -0.347 -0.283 -0.253 -0.236 -0.274 -0.355 -0.249 -0.300 -0.236 -0.367 
 -0.334 -0.184 -0.399 -0.332 -0.340 -0.419 -0.246 -0.246 -0.353 -0.044 -0.203 -0.237 
 -0.164 -0.095 -0.214 -0.188 -0.279 -0.190 -0.139 -0.102 -0.130 -0.123 -0.163 -0.135 
 -0.182 -0.168 -0.110 -0.118 -0.183 -0.037 -0.136 -0.137 -0.079  0.033 -0.122 -0.244 
 -0.095 -0.138 -0.202 -0.086 -0.058  0.150  0.028 -0.051 -0.290 -0.379 -0.265  0.031 
 0.101  0.000 -0.082  0.028  0.116 -0.012  0.137  0.039  0.118 -0.085 -0.231  0.140 
 -0.089 -0.104 -0.004  0.252 -0.048  0.170  0.161  0.078 -0.221  0.193  0.201  0.168 
 0.383 -0.009  0.071 -0.082  0.120  0.039 -0.188 -0.016 -0.166 -0.353 -0.296 -0.179 
 -0.080 -0.210 -0.173 -0.249 -0.174 -0.117 -0.024 -0.243 -0.149  0.131 -0.092 -0.071 
 -0.095 -0.181  0.091  0.023 -0.081  0.241  0.347  0.273  0.122  0.036  0.022  0.124 
 -0.005  0.060 -0.047  0.173 -0.222  0.022 -0.153  0.481  0.112 -0.002 -0.146 -0.187 
 -0.284 -0.276 -0.392 -0.304 -0.354 -0.564 -0.282 -0.515 -0.270 -0.266 -0.402 -0.435 
 -0.134 -0.279 -0.361 -0.192 -0.266 -0.120 -0.153 -0.309 -0.460 -0.418 -0.225 -0.448 
 -0.443 -0.368 -0.306 -0.380 -0.244 -0.272 -0.442 -0.351 -0.369 -0.267 -0.390 -0.366 
 -0.256 -0.369 -0.312 -0.270 -0.316 -0.380 -0.249 -0.317 -0.206 -0.368 -0.368 -0.289 
 -0.430 -0.435 -0.442 -0.340 -0.320 -0.238 -0.110 -0.233 -0.326 -0.402 -0.530 -0.568 
 -0.546 -0.512 -0.435 -0.401 -0.336 -0.084 -0.174 -0.193 -0.274 -0.202 -0.291 -0.255 
 -0.032 -0.003 -0.074 -0.162 -0.194 -0.287 -0.143 -0.128 -0.080 -0.137 -0.183 -0.166 
 -0.206 -0.130 -0.114 -0.051 -0.099 -0.116 -0.263 -0.238 -0.194 -0.238 -0.207 -0.174 
 -0.341 -0.250 -0.198 -0.392 -0.446 -0.438 -0.525 -0.359 -0.398 -0.312 -0.299 -0.441 
 -0.265 -0.375 -0.424 -0.410 -0.569 -0.422 -0.500 -0.349 -0.324 -0.477 -0.490 -0.519 
 -0.530 -0.397 -0.392 -0.512 -0.457 -0.366 -0.304 -0.384 -0.343 -0.350 -0.291 -0.300 
 -0.242 -0.226 -0.146 -0.111  0.052  0.020 -0.146 -0.076 -0.184 -0.150 -0.079 -0.156 
 -0.035 -0.019 -0.122 -0.102 -0.107 -0.144 -0.029 -0.194 -0.219 -0.119 -0.156 -0.157 
 -0.150 -0.154 -0.137 -0.131 -0.144 -0.067 -0.144 -0.118 -0.143 -0.080 -0.146 -0.227 
 -0.177 -0.226 -0.227 -0.303 -0.310 -0.279 -0.247 -0.169 -0.111 -0.159 -0.241 -0.104 
 -0.134 -0.045 -0.115 -0.042  0.033  0.004 -0.144 -0.029 -0.073 -0.065 -0.160 -0.207 
 -0.227 -0.136 -0.150 -0.201 -0.250 -0.003 -0.104 -0.114 -0.034 -0.086 -0.086 -0.211 
 -0.267 -0.230 -0.174 -0.191 -0.061 -0.104  0.015 -0.006 -0.052 -0.134 -0.216 -0.132 
 -0.266 -0.255 -0.280 -0.324 -0.397 -0.340 -0.360 -0.377 -0.389 -0.359 -0.502 -0.555 
 -0.281 -0.195 -0.361 -0.291 -0.244 -0.137 -0.291 -0.179 -0.163 -0.206 -0.300 -0.254 
 -0.238 -0.283 -0.275 -0.150 -0.312 -0.128 -0.159 -0.303 -0.258 -0.370 -0.252 -0.214 
 -0.269 -0.301 -0.286 -0.268 -0.127 -0.261 -0.279 -0.282 -0.269 -0.212 -0.281 -0.398 
 -0.296 -0.393 -0.334 -0.343 -0.458 -0.232 -0.181 -0.135 -0.213 -0.130 -0.080 -0.041 
 0.062  0.076  0.104  0.113  0.108  0.006 -0.038  0.016 -0.049  0.010  0.026  0.025 
 0.071  0.020 -0.045  0.005 -0.083 -0.094 -0.122 -0.196 -0.096 -0.053 -0.102 -0.123 
 -0.166 -0.264 -0.257 -0.262 -0.230 -0.279 -0.078 -0.121 -0.043 -0.136 -0.131 -0.269 
 -0.064 -0.033 -0.050 -0.036  0.053  0.122  0.046  0.102  0.175  0.132  0.264  0.467 
 0.272  0.233  0.298  0.229  0.186  0.120  0.060  0.047  0.053  0.054 -0.053 -0.135 
 -0.307 -0.374 -0.294 -0.200 -0.112 -0.111 -0.109 -0.038 -0.146 -0.158 -0.121 -0.189 
 -0.264 -0.214 -0.155 -0.139 -0.097 -0.071 -0.129 -0.214 -0.182 -0.255 -0.305 -0.369 
 -0.458 -0.330 -0.386 -0.296 -0.360 -0.278 -0.105 -0.193 -0.142 -0.136  0.015  0.092 
 0.167  0.149  0.039 -0.003  0.037  0.033  0.049 -0.025 -0.075  0.035 -0.003 -0.130 
 -0.060 -0.034 -0.026 -0.143 -0.040 -0.074  0.000 -0.185 -0.055 -0.183 -0.036 -0.069 
 0.023 -0.016  0.028  0.087 -0.031  0.033  0.065  0.149  0.053  0.061  0.173  0.210 
 0.144  0.202  0.291  0.189  0.122  0.006  0.012 -0.001  0.016 -0.036  0.087  0.032 
 0.012 -0.056 -0.006  0.014  0.070  0.065  0.095  0.111  0.071 -0.110 -0.037  0.123 
 0.073 -0.062 -0.099 -0.024  0.040 -0.052 -0.007  0.061  0.101  0.050  0.127  0.209 
 0.329  0.368  0.227  0.227  0.235  0.199  0.105  0.179  0.149  0.106  0.094  0.108 
 0.058  0.117  0.032  0.024  0.043  0.011 -0.077  0.060  0.159  0.045  0.049  0.038 
 0.102  0.143  0.161  0.028  0.069 -0.036  0.070  0.096  0.013  0.067 -0.047  0.045 
 -0.009  0.079  0.074  0.026  0.016  0.052  0.044  0.006  0.069  0.107  0.059  0.043 
 0.136  0.141  0.177  0.203  0.117  0.156  0.321  0.198  0.217  0.240  0.307  0.195 
 0.310  0.253  0.258  0.173  0.192  0.135  0.051  0.140  0.165  0.129  0.015 -0.020 
 0.029  0.058  0.038  0.029  0.012  0.002  0.077  0.143  0.111  0.095  0.060  0.122 
 0.149  0.180  0.202  0.228  0.197  0.165  0.183  0.150 -0.013  0.200  0.179  0.140 
 0.118  0.114  0.205  0.234  0.311  0.253  0.252  0.215  0.182  0.106  0.070  0.079 
 0.130  0.164  0.178  0.206  0.163  0.184  0.062  0.084  0.030 -0.055 -0.087 -0.035 
 0.164  0.066  0.220  0.123  0.146  0.161  0.128  0.127  0.137  0.103  0.181  0.021 
 0.098 -0.026  0.115  0.049  0.234  0.176  0.101  0.067  0.059  0.087  0.152  0.184 
 0.179  0.193  0.211  0.105  0.125  0.162  0.265  0.175  0.111  0.105  0.186  0.018 
 0.059  0.208  0.252  0.188  0.148  0.088  0.150  0.199  0.094  0.137  0.139  0.152 
 0.069  0.115  0.178  0.125  0.168  0.300  0.304  0.335  0.452  0.434  0.504  0.517 
 0.483  0.552  0.603  0.579  0.594  0.556  0.618  0.545  0.289  0.346  0.331  0.304 
 0.267  0.271  0.389  0.206  0.202  0.258  0.242  0.166  0.244  0.107  0.112  0.084 
 0.142  0.167  0.136  0.274  0.061  0.197  0.145  0.218  0.299  0.198  0.214  0.145 
 0.273  0.316  0.399  0.389  0.260  0.384  0.359  0.420  0.355  0.269  0.310  0.221 
 0.425  0.324  0.527  0.432  0.460  0.385  0.403  0.397  0.325  0.368  0.282  0.353 
 0.438  0.467  0.436  0.401  0.351  0.434  0.371  0.346  0.348  0.355  0.362  0.309 
 0.359  0.392  0.340  0.388  0.232  0.260  0.239  0.284  0.295  0.354  0.275  0.282 
 0.330  0.381  0.418  0.405  0.347  0.356  0.351  0.368  0.259  0.328  0.260  0.255 
 0.326  0.368  0.323  0.299  0.232  0.267  0.324  0.330  0.214  0.241  0.228  0.303 
 0.294  0.345  0.272  0.300  0.216  0.238  0.270  0.139  0.296  0.190  0.080 -0.011 

