1.0000000e+00 0.0000000e+00 0.0000000e+00 
2.0000000e+00 3.7703967e-04 2.2903950e-04 
3.0000000e+00 7.4873646e-04 7.9833631e-04 
4.0000000e+00 1.1055265e-03 1.7380823e-03 
5.0000000e+00 1.4491569e-03 3.0269007e-03 
6.0000000e+00 1.7793218e-03 4.6528097e-03 
7.0000000e+00 2.0960970e-03 6.6021317e-03 
8.0000000e+00 2.3994989e-03 8.8615213e-03 
9.0000000e+00 2.6895661e-03 1.1417607e-02 
1.0000000e+01 2.9663471e-03 1.4257069e-02 
1.1000000e+01 3.2299033e-03 1.7366640e-02 
1.2000000e+01 3.4803106e-03 2.0733120e-02 
1.3000000e+01 3.7176607e-03 2.4343391e-02 
1.4000000e+01 3.9420619e-03 2.8184437e-02 
1.5000000e+01 4.1536405e-03 3.2243354e-02 
1.6000000e+01 4.3525418e-03 3.6507376e-02 
1.7000000e+01 4.5389314e-03 4.0963891e-02 
1.8000000e+01 4.7129957e-03 4.5600461e-02 
1.9000000e+01 4.8749431e-03 5.0404847e-02 
2.0000000e+01 5.0250047e-03 5.5365026e-02 
2.1000000e+01 5.1634353e-03 6.0469219e-02 
2.2000000e+01 5.2905138e-03 6.5705914e-02 
2.3000000e+01 5.4065441e-03 7.1063888e-02 
2.4000000e+01 5.5118556e-03 7.6532236e-02 
2.5000000e+01 5.6068039e-03 8.2100394e-02 
2.6000000e+01 5.6917711e-03 8.7758166e-02 
2.7000000e+01 5.7671664e-03 9.3495752e-02 
2.8000000e+01 5.8334264e-03 9.9303774e-02 
2.9000000e+01 5.8910157e-03 1.0517331e-01 
3.0000000e+01 5.9404269e-03 1.1109590e-01 
3.1000000e+01 5.9821811e-03 1.1706361e-01 
3.2000000e+01 6.0168279e-03 1.2306903e-01 
3.3000000e+01 6.0449460e-03 1.2910532e-01 
3.4000000e+01 6.0671429e-03 1.3516622e-01 
3.5000000e+01 6.0840555e-03 1.4124612e-01 
3.6000000e+01 6.0963497e-03 1.4734002e-01 
3.7000000e+01 6.1047208e-03 1.5344365e-01 
3.8000000e+01 6.1098938e-03 1.5955340e-01 
3.9000000e+01 6.1126226e-03 1.6566644e-01 
4.0000000e+01 6.1136911e-03 1.7178068e-01 
4.1000000e+01 6.1139122e-03 1.7789485e-01 
4.2000000e+01 0.0000000e+00 0.0000000e+00 
4.3000000e+01 4.9526288e-15 1.7300541e-04 
4.4000000e+01 1.0523655e-14 7.5448761e-04 
4.5000000e+01 1.4943156e-14 1.6940000e-03 
4.6000000e+01 1.9301007e-14 2.9848445e-03 
4.7000000e+01 2.2476091e-14 4.6123662e-03 
4.8000000e+01 2.5342244e-14 6.5633730e-03 
4.9000000e+01 2.8457642e-14 8.8244299e-03 
