1 2 86.809 20.4
1 4 25.714 18.7
1 5 31.225 34.8
2 3 -71.952 15.0
2 4 -61.084 14.2
2 6 -44.178 25.3
3 4 10.847 12.9
3 5 16.350 9.8
5 6 11.409 19.6

