 1  2	41.774	 0.9029
 2  3	49.439	 1.7068
 3  4	 3.627	 1.1811
 4  5  -88.417	 1.6738
 5  6	12.279	27.053
 1  6	18.667	21.416
 6  3	72.540	14.016
 1  7	 7.620	 7.045
 7  8	35.551	 3.014
 8  2	-1.427	 2.741
 8  9	58.935	 4.953
 9 10  -15.956	 7.908
10  4	 8.668	15.053
 7 11	94.979	 8.141
11 12	 6.255	 3.531
12 13  -10.039	 2.234
13 10  -12.695	 8.583
12  9	-6.767	 6.262
11 14  -34.597	 7.827
14 15  -43.093	 2.938
15 13	73.926	 4.203
14 15  -43.094	 7.475

