Date,Open,High,Low,Close,Volume,Adj Close
2002-09-03,3.67,3.73,2.55,2.59,15979300,10.36
2002-08-01,3.91,4.56,3.51,3.69,15143700,14.76
2002-07-01,4.96,6.13,3.50,3.92,17147300,15.68
2002-06-03,6.85,6.96,4.55,5.01,19351600,20.04
2002-05-01,7.48,7.60,5.99,6.89,27672600,27.56
2002-04-01,8.82,9.55,7.73,8.18,20434200,32.72
2002-03-01,8.69,10.27,8.33,8.82,19027000,35.28
2002-02-01,10.68,10.70,7.88,8.51,14555600,34.04
2002-01-02,12.58,14.41,10.54,10.76,14010800,43.04
2001-12-03,13.85,14.72,11.52,12.30,13254800,49.20
2001-11-01,10.48,14.47,10.06,14.24,16323900,56.96
2001-10-01,8.31,11.00,7.81,10.15,15741700,40.60
2001-09-04,11.50,11.97,7.52,8.27,15439300,33.08
2001-08-01,16.55,18.24,10.40,11.45,11700000,45.80
2001-07-02,15.96,16.51,13.65,16.29,11421800,65.16
2001-06-01,16.69,19.06,14.00,15.72,10023900,62.88
2001-05-01,17.20,23.57,16.00,16.47,12258500,65.88
2001-04-02,15.28,20.75,12.85,17.12,13071300,68.48
2001-03-01,19.69,23.25,14.10,15.37,14787700,61.48
2001-02-01,30.81,31.62,19.19,19.87,12755800,79.48
2001-01-02,28.12,35.13,25.00,30.56,11823200,122.24
2000-12-01,78.00,92.00,25.12,27.87,15524900,111.48
2000-11-01,108.50,114.98,73.00,76.06,15064800,152.12
2000-10-02,118.81,122.00,94.87,110.87,15020400,221.74
2000-09-01,128.25,129.31,111.50,116.75,9317300,233.50
2000-08-01,104.62,128.63,98.19,126.94,6549600,253.88
2000-07-03,89.56,110.00,82.25,105.44,8169800,210.88
2000-06-01,78.50,98.25,78.25,90.94,6254600,181.88
2000-05-01,92.94,93.37,67.12,76.62,9649900,153.24
2000-04-03,93.87,99.00,71.75,91.94,13490600,183.88
2000-03-01,95.75,106.75,86.75,93.70,7949600,187.40
2000-02-01,78.87,97.25,76.50,95.25,8003300,190.50
2000-01-03,79.25,87.94,66.62,78.56,10717400,157.12
1999-12-01,131.88,149.31,70.75,77.44,9434800,154.88
1999-11-01,105.56,140.19,102.62,132.25,12025400,132.25
1999-10-01,92.37,107.12,87.56,105.81,14721000,105.81
1999-09-01,79.87,95.75,77.87,93.00,11106600,93.00
1999-08-02,69.12,80.62,65.87,79.50,8672600,79.50
1999-07-01,68.44,76.44,65.94,67.87,8761600,67.87
1999-06-01,57.69,69.00,53.94,68.87,7790000,68.87
1999-05-03,60.13,66.31,55.00,59.75,8901500,59.75
1999-04-01,126.75,145.00,49.81,59.81,17035300,59.81
1999-03-01,96.44,129.00,94.12,125.06,14934200,62.53
1999-02-01,113.00,113.25,92.50,97.31,19704600,48.65
1999-01-04,88.31,115.75,87.12,111.75,22110700,55.88
1998-12-01,73.50,88.37,72.37,85.62,14176700,42.81
1998-11-02,58.50,82.50,56.88,74.06,15437000,37.03
1998-10-01,48.38,59.63,39.00,58.25,16412600,29.12
1998-09-01,39.63,53.31,38.38,49.81,11923500,24.91
1998-08-03,47.00,50.75,39.31,39.63,11039400,19.82
1998-07-01,43.56,52.81,41.63,47.25,12951700,23.62
1998-06-01,41.50,45.56,40.81,43.44,8112500,21.72
1998-05-01,41.13,43.56,39.94,40.06,8091100,20.03
1998-04-01,42.38,43.13,38.19,41.19,12763000,20.59
1998-03-02,47.06,47.50,37.63,41.72,13380500,20.86
1998-02-02,48.75,50.00,43.94,47.63,14018000,23.82
1998-01-02,40.13,49.13,38.88,47.94,16184800,23.97
1997-12-01,36.63,42.00,34.63,39.88,12953000,19.94
1997-11-03,35.38,38.38,30.37,36.00,11632800,18.00
1997-10-01,47.50,48.05,31.00,34.25,20062400,17.12
1997-09-02,48.88,52.00,46.63,46.81,7874300,23.41
1997-08-01,45.63,53.31,44.00,48.00,11915900,24.00
1997-07-01,37.00,47.88,35.94,45.69,11697200,22.84
1997-06-02,32.63,38.75,32.25,37.22,9946900,18.61
1997-05-01,29.00,34.50,28.50,32.25,11403300,16.12
1997-04-01,28.12,30.62,25.87,28.81,10693400,14.40
1997-03-03,30.87,32.38,26.25,28.87,11081300,14.44
1997-02-03,31.87,35.00,30.50,30.87,11468500,15.44
1997-01-02,26.87,33.75,26.25,31.75,13628600,15.88
1996-12-02,58.38,62.50,25.50,25.69,13216000,12.85
1996-11-01,61.25,65.37,56.38,58.25,17853400,14.56
1996-10-01,61.50,70.25,57.00,61.00,22416700,15.25
1996-09-03,53.75,65.12,52.25,62.13,16551600,15.53
1996-08-01,55.13,58.38,52.13,54.38,13902100,13.60
1996-07-01,58.75,61.00,44.00,54.63,28016200,13.66
1996-06-03,62.13,67.12,54.63,58.88,16574100,14.72
1996-05-01,54.00,64.12,53.38,62.63,16419000,15.66
1996-04-01,44.25,56.88,43.75,54.25,17835800,13.56
1996-03-01,52.63,52.88,40.63,43.75,23512000,10.94
1996-02-01,45.88,57.13,45.13,52.50,19547900,13.12
1996-01-02,46.00,48.75,36.00,46.00,31793600,11.50
1995-12-01,84.62,102.87,39.25,45.63,32998200,11.41
1995-11-01,77.50,94.75,74.12,84.12,46501700,10.52
1995-10-02,63.00,80.00,52.75,78.00,29949600,9.75
1995-09-01,57.75,66.25,53.38,63.00,22421600,7.88
1995-08-01,48.00,62.00,44.50,57.88,23175800,7.24
1995-07-03,48.63,51.50,39.50,48.13,21152000,6.02
1995-06-01,45.00,51.38,44.00,48.50,10403800,6.06
1995-05-01,39.63,50.50,39.00,45.00,14482800,5.62
1995-04-03,34.88,40.38,33.88,39.88,12665300,4.99
1995-03-01,32.00,36.50,29.87,34.75,12085200,4.34
1995-02-01,33.00,34.63,31.12,32.00,10905100,4.00
1995-01-03,35.38,37.00,30.50,32.75,15385400,4.09
1994-12-01,33.25,37.63,30.12,35.50,11901200,4.44
1994-11-01,32.50,34.50,30.50,33.50,13122700,4.19
1994-10-03,29.50,34.25,27.12,32.75,16814000,4.09
1994-09-01,26.25,30.25,25.50,29.37,13285200,3.67
1994-08-01,22.25,28.62,22.25,26.50,12782800,3.31
1994-07-01,20.62,23.62,19.25,22.25,10235300,2.78
1994-06-01,20.87,22.12,18.25,20.62,9096500,2.58
1994-05-02,22.37,23.50,19.75,20.87,8416800,2.61
1994-04-04,23.00,25.62,20.87,22.37,16972200,2.80
1994-03-01,27.12,31.37,25.00,27.37,13503700,3.42
1994-02-01,26.50,27.87,24.25,27.12,8331900,3.39
1994-01-03,29.37,30.50,25.00,26.50,11767900,3.31
1993-12-01,26.75,29.62,25.00,29.12,7488700,3.64
1993-11-01,25.50,27.62,23.75,26.62,8760800,3.33
1993-10-01,23.25,25.75,21.12,25.50,18944100,3.19
1993-09-01,26.25,28.12,24.00,24.00,9989100,3.00
1993-08-02,29.75,30.25,25.00,26.25,13103500,3.28
1993-07-01,29.62,31.25,25.87,29.75,14371300,3.72
1993-06-01,30.25,32.63,25.50,29.62,11369700,3.70
1993-05-03,27.50,31.37,25.00,30.00,12238800,3.75
1993-04-01,30.12,30.62,25.50,27.00,15565900,3.38
1993-03-01,35.13,36.50,27.50,30.00,17823600,3.75
1993-02-01,38.88,39.13,32.75,35.13,12008400,4.39
1993-01-04,33.25,41.00,32.88,39.00,16969600,4.88
1992-12-01,31.62,34.88,30.37,33.63,10246600,4.20
1992-11-02,35.00,35.88,29.75,31.75,15558300,3.97
1992-10-01,28.87,36.13,26.37,35.25,16492600,4.41
1992-09-01,27.00,32.50,26.00,31.25,11304000,3.91
1992-08-03,26.87,28.87,24.62,26.87,13743200,3.36
1992-07-01,26.12,28.87,24.87,26.75,7290000,3.34
1992-06-01,28.00,28.12,22.50,26.12,11829900,3.27
1992-05-01,27.75,30.62,26.50,27.87,9643800,3.48
1992-04-01,28.37,30.87,24.50,27.37,12364900,3.42
1992-03-02,34.25,35.88,27.75,28.62,12122400,3.58
1992-02-03,30.50,34.75,30.25,34.50,11069000,4.31
1992-01-02,27.75,34.63,26.37,30.50,17911300,3.81
1991-12-02,23.50,30.00,20.75,28.37,13607500,3.55
1991-11-01,24.75,26.37,22.75,24.00,10171500,3.00
1991-10-01,30.37,31.00,23.00,24.75,20470500,3.09
1991-09-03,32.25,32.50,28.00,30.25,11590000,3.78
1991-08-01,31.00,34.38,29.00,32.25,11195800,4.03
1991-07-01,28.50,31.12,25.62,30.62,10527000,3.83
1991-06-03,36.38,36.88,25.37,27.87,15094900,3.48
1991-05-01,36.13,38.00,33.13,36.88,10291300,4.61
1991-04-01,31.75,38.63,31.00,36.75,12782900,4.59
1991-03-01,32.00,35.00,28.75,31.75,10869200,3.97
1991-02-01,28.25,33.38,27.37,32.13,14501600,4.02
1991-01-02,21.12,29.25,20.87,28.37,14890100,3.55
1990-12-03,20.75,24.00,19.75,21.37,9188600,2.67
1990-11-01,16.00,21.12,15.38,20.87,9375700,2.61
1990-10-01,22.50,24.62,15.00,16.00,18635400,2.00
1990-09-04,28.50,30.12,20.37,21.87,12770800,2.73
1990-08-01,31.37,32.25,24.50,28.75,13207600,3.59
1990-07-02,34.00,37.25,29.87,31.50,8217600,3.94
1990-06-01,30.62,34.38,29.50,34.00,7921200,4.25
1990-05-01,24.87,32.50,24.12,30.37,14616000,3.80
1990-04-02,22.50,24.62,21.25,24.62,8114000,3.08
1990-03-01,22.12,25.37,22.00,22.62,11210000,2.83
1990-02-01,19.37,23.00,18.50,22.37,16758500,2.80
1990-01-02,17.12,19.87,15.50,19.37,13625500,2.42
1989-12-01,16.37,17.37,15.50,17.25,4876400,2.16
1989-11-01,16.87,17.00,15.25,16.25,4030300,2.03
1989-10-02,15.25,18.87,15.13,16.62,13435900,2.08
1989-09-01,15.75,16.75,15.00,15.25,4361400,1.91
1989-08-01,14.63,16.62,13.38,15.63,9102900,1.95
1989-07-03,16.87,17.62,13.13,14.50,10487000,1.81
1989-06-01,22.12,22.12,16.25,17.00,20484600,2.12
1989-05-01,17.12,23.00,16.50,22.00,12971200,2.75
1989-04-03,16.25,18.62,15.50,17.12,7739200,2.14
1989-03-01,17.87,18.00,15.13,16.12,6923800,2.02
1989-02-01,19.12,21.12,17.62,17.75,10233100,2.22
1989-01-03,16.37,19.37,15.75,19.00,11195800,2.38
1988-12-01,27.50,34.25,15.50,16.62,12159300,2.08
1988-11-01,28.50,29.50,26.00,27.37,9623900,1.71
1988-10-03,35.25,35.63,27.25,28.50,19671300,1.78
1988-09-01,38.75,39.25,34.25,35.25,11289800,2.20
1988-08-01,36.50,40.00,36.00,38.63,11920400,2.41
1988-07-01,37.75,40.75,34.50,36.63,10115200,2.29
1988-06-01,34.00,39.00,33.50,37.50,10956200,2.34
1988-05-02,35.50,36.25,32.00,33.75,8722900,2.11
1988-04-04,35.50,39.75,35.00,35.25,13721500,2.20
1988-03-01,32.50,37.25,31.50,35.75,14741000,2.23
1988-02-01,33.75,36.00,29.37,32.75,11400000,2.05
1988-01-04,33.63,40.75,29.25,33.50,15852000,2.09
