  2.0000000000000000e+000	  1.0000000000000000e+000	  1.0000000000000000e+000	
  2.0000000000000000e+000	  2.0000000000000000e+000	  2.0000000000000000e+000	
  2.0299999999999998e+000	  9.7960775768866681e-001	  1.0000000000000000e+000	
  2.0299999999999998e+000	  1.9945844846226666e+000	  2.0000000000000000e+000	
  2.0600000000000001e+000	  9.3795265983385057e-001	  1.0000000000000000e+000	
  2.0600000000000001e+000	  2.0320531130629589e+000	  2.0000000000000000e+000	
  2.0899999999999999e+000	  9.2721730240241340e-001	  1.0000000000000000e+000	
  2.0899999999999999e+000	  2.0073952806335051e+000	  2.0000000000000000e+000	
  2.1200000000000001e+000	  9.1947398057341057e-001	  1.0000000000000000e+000	
  2.1200000000000001e+000	  1.9774000157693779e+000	  2.0000000000000000e+000	
  2.1499999999999999e+000	  8.8709369224905010e-001	  1.0000000000000000e+000	
  2.1499999999999999e+000	  1.9974015043200612e+000	  2.0000000000000000e+000	
  2.1800000000000002e+000	  8.9517526308651485e-001	  1.0000000000000000e+000	
  2.1800000000000002e+000	  1.9364478067474216e+000	  2.0000000000000000e+000	
  2.2100000000000000e+000	  9.0356797861480598e-001	  1.0000000000000000e+000	
  2.2100000000000000e+000	  1.8760548685921055e+000	  2.0000000000000000e+000	
  2.2400000000000002e+000	  8.9104911799625963e-001	  1.0000000000000000e+000	
  2.2400000000000002e+000	  1.8586526218453860e+000	  2.0000000000000000e+000	
  2.2700000000000000e+000	  8.8499292490008841e-001	  1.0000000000000000e+000	
  2.2700000000000000e+000	  1.8288407135630205e+000	  2.0000000000000000e+000	
  2.2999999999999998e+000	  8.7648974052757123e-001	  1.0000000000000000e+000	
  2.2999999999999998e+000	  1.8046215122244305e+000	  2.0000000000000000e+000	
  2.3300000000000001e+000	  8.6189865480511008e-001	  1.0000000000000000e+000	
  2.3300000000000001e+000	  1.7931887550263084e+000	  2.0000000000000000e+000	
  2.3599999999999999e+000	  8.6322488736350966e-001	  1.0000000000000000e+000	
  2.3599999999999999e+000	  1.7503365421962958e+000	  2.0000000000000000e+000	
  2.3900000000000001e+000	  8.4204325201390262e-001	  1.0000000000000000e+000	
  2.3900000000000001e+000	  1.7533840468610251e+000	  2.0000000000000000e+000	
  2.4199999999999999e+000	  8.6891070557150685e-001	  1.0000000000000000e+000	
  2.4199999999999999e+000	  1.6605235557375686e+000	  2.0000000000000000e+000	
  2.4500000000000002e+000	  8.5607838612587472e-001	  1.0000000000000000e+000	
  2.4500000000000002e+000	  1.6486902714914855e+000	  2.0000000000000000e+000	
  2.4800000000000000e+000	  8.4769135757445924e-001	  1.0000000000000000e+000	
  2.4800000000000000e+000	  1.6283688922594850e+000	  2.0000000000000000e+000	
  2.5099999999999998e+000	  8.5595503756791380e-001	  1.0000000000000000e+000	
  2.5099999999999998e+000	  1.5752734892442333e+000	  2.0000000000000000e+000	
  2.5400000000000000e+000	  8.4706231653548225e-001	  1.0000000000000000e+000	
  2.5400000000000000e+000	  1.5575067275841521e+000	  2.0000000000000000e+000	
  2.5699999999999998e+000	  8.3561941024076436e-001	  1.0000000000000000e+000	
  2.5699999999999998e+000	  1.5453201510958952e+000	  2.0000000000000000e+000	
  2.6000000000000001e+000	  8.1152391549652114e-001	  1.0000000000000000e+000	
  2.6000000000000001e+000	  1.5588319844884784e+000	  2.0000000000000000e+000	
  2.6299999999999999e+000	  8.0693569676599963e-001	  1.0000000000000000e+000	
  2.6299999999999999e+000	  1.5333346632893052e+000	  2.0000000000000000e+000	
  2.6600000000000001e+000	  7.7427153303496510e-001	  1.0000000000000000e+000	
  2.6600000000000001e+000	  1.5645797344611068e+000	  2.0000000000000000e+000	
  2.6899999999999999e+000	  7.7703370419753648e-001	  1.0000000000000000e+000	
  2.6899999999999999e+000	  1.5247079593158614e+000	  2.0000000000000000e+000	
  2.7199999999999998e+000	  7.9577527517767233e-001	  1.0000000000000000e+000	
  2.7199999999999998e+000	  1.4536815457595864e+000	  2.0000000000000000e+000	
  2.7500000000000000e+000	  7.7478395344968198e-001	  1.0000000000000000e+000	
  2.7500000000000000e+000	  1.4633875734524835e+000	  2.0000000000000000e+000	
  2.7800000000000002e+000	  7.8064021444925402e-001	  1.0000000000000000e+000	
  2.7800000000000002e+000	  1.4194465049694409e+000	  2.0000000000000000e+000	
  2.8100000000000001e+000	  7.9360155652588138e-001	  1.0000000000000000e+000	
  2.8100000000000001e+000	  1.3621477616384370e+000	  2.0000000000000000e+000	
  2.8399999999999999e+000	  7.5754365928715073e-001	  1.0000000000000000e+000	
  2.8399999999999999e+000	  1.4039352344431808e+000	  2.0000000000000000e+000	
  2.8700000000000001e+000	  7.2398918082310815e-001	  1.0000000000000000e+000	
  2.8700000000000001e+000	  1.4402710275365131e+000	  2.0000000000000000e+000	
  2.8999999999999999e+000	  7.2516815414340174e-001	  1.0000000000000000e+000	
  2.8999999999999999e+000	  1.4067795191477821e+000	  2.0000000000000000e+000	
  2.9299999999999997e+000	  7.0972575118791448e-001	  1.0000000000000000e+000	
  2.9299999999999997e+000	  1.4072199373069327e+000	  2.0000000000000000e+000	
  2.9600000000000000e+000	  7.1320435942444338e-001	  1.0000000000000000e+000	
  2.9600000000000000e+000	  1.3699943931361742e+000	  2.0000000000000000e+000	
  2.9900000000000002e+000	  7.1907177242854403e-001	  1.0000000000000000e+000	
  2.9900000000000002e+000	  1.3287312325590197e+000	  2.0000000000000000e+000	
  3.0200000000000000e+000	  7.2337278358225154e-001	  1.0000000000000000e+000	
  3.0200000000000000e+000	  1.2913969930987228e+000	  2.0000000000000000e+000	
  3.0499999999999998e+000	  7.3790206457287588e-001	  1.0000000000000000e+000	
  3.0499999999999998e+000	  1.2343386208594140e+000	  2.0000000000000000e+000	
  3.0800000000000001e+000	  7.4196282711207617e-001	  1.0000000000000000e+000	
  3.0800000000000001e+000	  1.1992411599680910e+000	  2.0000000000000000e+000	
  3.1099999999999999e+000	  7.5526741215270132e-001	  1.0000000000000000e+000	
  3.1099999999999999e+000	  1.1463443716021660e+000	  2.0000000000000000e+000	
  3.1399999999999997e+000	  7.2739637551951875e-001	  1.0000000000000000e+000	
  3.1399999999999997e+000	  1.1767500041190533e+000	  2.0000000000000000e+000	
  3.1699999999999999e+000	  7.1991092117309752e-001	  1.0000000000000000e+000	
  3.1699999999999999e+000	  1.1660804062191612e+000	  2.0000000000000000e+000	
  3.2000000000000002e+000	  7.1014028273224372e-001	  1.0000000000000000e+000	
  3.2000000000000002e+000	  1.1602950635161891e+000	  2.0000000000000000e+000	
  3.2300000000000000e+000	  6.7536451457221314e-001	  1.0000000000000000e+000	
  3.2300000000000000e+000	  1.2047587201096235e+000	  2.0000000000000000e+000	
  3.2599999999999998e+000	  6.7266650878247924e-001	  1.0000000000000000e+000	
  3.2599999999999998e+000	  1.1845504243919229e+000	  2.0000000000000000e+000	
  3.2900000000000000e+000	  6.4734255882719827e-001	  1.0000000000000000e+000	
  3.2900000000000000e+000	  1.2100507672848646e+000	  2.0000000000000000e+000	
  3.3199999999999998e+000	  6.6475119608130151e-001	  1.0000000000000000e+000	
  3.3199999999999998e+000	  1.1498543159577497e+000	  2.0000000000000000e+000	
  3.3499999999999996e+000	  6.4401324174975960e-001	  1.0000000000000000e+000	
  3.3499999999999996e+000	  1.1670062696327452e+000	  2.0000000000000000e+000	
  3.3799999999999999e+000	  6.4633726199804908e-001	  1.0000000000000000e+000	
  3.3799999999999999e+000	  1.1379229385728815e+000	  2.0000000000000000e+000	
  3.4100000000000001e+000	  6.4346945806272260e-001	  1.0000000000000000e+000	
  3.4100000000000001e+000	  1.1198061175895271e+000	  2.0000000000000000e+000	
  3.4399999999999999e+000	  6.2095240845335664e-001	  1.0000000000000000e+000	
  3.4399999999999999e+000	  1.1414026548421263e+000	  2.0000000000000000e+000	
  3.4699999999999998e+000	  5.7674395019063807e-001	  1.0000000000000000e+000	
  3.4699999999999998e+000	  1.2061986867144388e+000	  2.0000000000000000e+000	
  3.5000000000000000e+000	  5.6885136302717776e-001	  1.0000000000000000e+000	
  3.5000000000000000e+000	  1.1975327612180684e+000	  2.0000000000000000e+000	
  3.5300000000000002e+000	  5.4455492309623721e-001	  1.0000000000000000e+000	
  3.5300000000000002e+000	  1.2219512367380436e+000	  2.0000000000000000e+000	
  3.5600000000000001e+000	  5.4833236310712674e-001	  1.0000000000000000e+000	
  3.5600000000000001e+000	  1.1900007216676110e+000	  2.0000000000000000e+000	
  3.5899999999999999e+000	  5.5044169006067212e-001	  1.0000000000000000e+000	
  3.5899999999999999e+000	  1.1620120642482150e+000	  2.0000000000000000e+000	
  3.6200000000000001e+000	  5.7323203783917276e-001	  1.0000000000000000e+000	
  3.6200000000000001e+000	  1.0932238150612730e+000	  2.0000000000000000e+000	
  3.6499999999999999e+000	  5.7729431365712192e-001	  1.0000000000000000e+000	
  3.6499999999999999e+000	  1.0630627788550180e+000	  2.0000000000000000e+000	
  3.6799999999999997e+000	  5.6013665813748326e-001	  1.0000000000000000e+000	
  3.6799999999999997e+000	  1.0759262397744547e+000	  2.0000000000000000e+000	
  3.7100000000000000e+000	  5.6068832516422007e-001	  1.0000000000000000e+000	
  3.7100000000000000e+000	  1.0533068147880675e+000	  2.0000000000000000e+000	
  3.7400000000000002e+000	  5.3730802571135139e-001	  1.0000000000000000e+000	
  3.7400000000000002e+000	  1.0790197106812847e+000	  2.0000000000000000e+000	
  3.7700000000000000e+000	  5.3098404866096827e-001	  1.0000000000000000e+000	
  3.7700000000000000e+000	  1.0703605545492079e+000	  2.0000000000000000e+000	
  3.7999999999999998e+000	  5.2423372461988260e-001	  1.0000000000000000e+000	
  3.7999999999999998e+000	  1.0628118224019143e+000	  2.0000000000000000e+000	
  3.8300000000000001e+000	  5.1838490061625309e-001	  1.0000000000000000e+000	
  3.8300000000000001e+000	  1.0536996174432944e+000	  2.0000000000000000e+000	
  3.8599999999999999e+000	  5.0710206101747513e-001	  1.0000000000000000e+000	
  3.8599999999999999e+000	  1.0557169858671462e+000	  2.0000000000000000e+000	
  3.8899999999999997e+000	  5.2031247401979797e-001	  1.0000000000000000e+000	
  3.8899999999999997e+000	  1.0088408784270810e+000	  2.0000000000000000e+000	
  3.9199999999999999e+000	  4.8234002793594355e-001	  1.0000000000000000e+000	
  3.9199999999999999e+000	  1.0651563624595835e+000	  2.0000000000000000e+000	
  3.9500000000000002e+000	  4.8401842151603180e-001	  1.0000000000000000e+000	
  3.9500000000000002e+000	  1.0414432113525243e+000	  2.0000000000000000e+000	
  3.9800000000000000e+000	  4.9393062035688923e-001	  1.0000000000000000e+000	
  3.9800000000000000e+000	  1.0017402851742141e+000	  2.0000000000000000e+000	
  4.0099999999999998e+000	  5.0119893926802461e-001	  1.0000000000000000e+000	
  4.0099999999999998e+000	  9.6803993391900234e-001	  2.0000000000000000e+000	
